	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	lr-Adam	_runtime	val_loss	_timestamp	trainer/global_step	_step	train_loss	max_val_accuracy	name
56	attentive_lstm	0.9027061395695472	0.9989573205230872		0.3782774516537387	0.0004912114193047	0.1324824367362527	3	1	adam	None	2	1984	1	64	42	True	4.912281650812009e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695899366/version_0	1	32	1	1	0.1390508622414604	True	128	128	68	42	3423100	4	LSTMEncoder	26		min	0.0004912114193047	1	0.3333333333333333	0	5	loss	0.3782774516537387	4	4	355	4.912281650812009e-06	856.8721227645874	2.9161386489868164	1695900234.7987397	14595	801	2.7134573459625244	0.0010000000474974513	light-sweep-172
57	attentive_lstm	0.8198823311611098	0.983703921347944		0.7099189097442298	0.0007410698427161303	0.38575234757314913	3	1	adam	warmupinvsqrt	2	1984	1	1344	42	True	1.6044111403477498e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695899348/version_0	1	64	2	1	0.09936118651950752	True	128	128	68	42	3897200	3	LSTMEncoder	26		min	0.0007410698427161303	1	0.3333333333333333	15714	5	loss	0.7099189097442298	4	3	203	8.497845183348812e-07	4801.481976985931	2.723996639251709	1695904170.297049	8363	459	2.6489014625549316	0.0	denim-sweep-170
58	attentive_lstm	0.807686484427487	0.992825298713605		0.3212082751272039	0.00013646649855202374	0.2834468111096381	3	1	adam	None	2	1664	1	1984	42	True	0.0035989659874092104	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695899348/version_0	1	320	2	1	0.04448028396036055	True	128	128	68	42	1595400	2	LSTMEncoder	26		min	0.00013646649855202374	1	0.3333333333333333	0	5	loss	0.3212082751272039	4	2	259	0.0035989659874092104	13305.428748369215	0.47080039978027344	1695912674.8093114	12739	585	0.3682308793067932	0.984000027179718	devout-sweep-171
59	attentive_lstm	0.9380840561279722	0.9968201954800602		0.5792240195940751	0.0009376416879073946	0.19225432196754555	3	1	adam	reduceonplateau	2	32	1	1472	42	True	3.655471680246717e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695899315/version_0	1	240	1	1	0.1979498808024859	True	128	128	68	42	2166900	4	LSTMEncoder	26		min	0.0009376416879073946	1	0.3333333333333333	0	5	loss	0.5792240195940751	4	4	291	3.655471680246717e-05	13045.460054636002	1.237981915473938	1695912373.7187476	91395	657	1.209629774093628	0.9850000143051147	solar-sweep-169
60	attentive_lstm	0.9501039148071988	0.9828498405914292		0.33965331042433916	0.0006977367274116075	0.22660181593221537	3	1	adam	reduceonplateau	2	1072	1	1728	42	True	9.408880032077123e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695898915/version_0	1	48	2	1	0.03255069933255874	True	128	128	68	42	4780200	3	LSTMEncoder	26		min	0.0006977367274116075	1	0.3333333333333333	0	5	loss	0.33965331042433916	4	3	743	9.408880032077123e-06	27420.3366587162	0.29682403802871704	1695926343.7646208	55799	1674	0.26025843620300293	0.9819999933242798	still-sweep-168
61	attentive_lstm	0.8990739591632047	0.9862630824847614		0.7650607049264689	0.0008460762218066619	0.12481442824273764	3	1	adam	warmupinvsqrt	2	1904	1	448	42	True	3.5572887908445723e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695898232/version_0	1	304	2	1	0.04858084162742578	True	128	128	68	42	390900	4	LSTMEncoder	26		min	0.0008460762218066619	1	0.3333333333333333	1642	5	loss	0.7650607049264689	4	4	799	7.776749014362424e-07	3148.0934052467346	0.5690709948539734	1695901387.1694171	34399	1800	0.4791528284549713	0.8690000176429749	lyric-sweep-167
62	attentive_lstm	0.9256044431114138	0.983555762544964		0.8312845433726929	9.676918238706038e-05	0.32376595115746215	3	1	adam	reduceonplateau	2	992	1	960	42	True	6.959558322960279e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695897835/version_0	1	32	1	1	0.03518608888646309	True	128	128	68	42	3354100	5	LSTMEncoder	26		min	9.676918238706038e-05	1	0.3333333333333333	0	5	loss	0.8312845433726929	4	5	799	6.959558322960279e-06	9122.631714582443	0.33018922805786133	1695906974.214213	32799	1800	0.3257141709327698	0.9710000157356262	playful-sweep-166
63	attentive_lstm	0.8038166825936204	0.9953458493626888		0.4071807434570957	0.0005140403733452568	0.3766430534254317	3	1	adam	warmupinvsqrt	2	640	1	1088	42	True	2.1323868706389933e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695897632/version_0	1	128	2	1	0.046289324327283034	True	128	128	68	42	3264700	2	LSTMEncoder	26		min	0.0005140403733452568	1	0.3333333333333333	20404	5	loss	0.4071807434570957	4	2	799	1.3576255195499646e-06	12981.513031482697	0.425200879573822	1695910623.7541175	50399	1800	0.3922297954559326	0.9670000076293944	earthy-sweep-165
64	attentive_lstm	0.857490112087211	0.9816642566161292		0.7649237838782879	0.0006226864403728348	0.4010815331580322	3	1	adam	None	2	112	1	256	42	True	1.6556025909980025e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695896491/version_0	1	448	1	1	0.011031415432154823	True	128	128	68	42	504300	5	LSTMEncoder	26		min	0.0006226864403728348	1	0.3333333333333333	0	5	loss	0.7649237838782879	4	5	791	1.6556025909980025e-05	2916.1046183109283	0.1416782587766647	1695899413.1630442	71279	1782	0.1054745391011238	0.9850000143051147	fine-sweep-164
65	attentive_lstm	0.8779282850359653	0.9822803459251248		0.21177882912112703	0.0008544471966504904	0.4830745602536105	3	1	adam	reduceonplateau	2	1376	1	1152	42	True	0.001394208721248089	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/attentive_lstm/1695895736/version_0	1	256	2	1	0.05843931047092239	True	128	128	68	42	4501000	2	LSTMEncoder	26		min	0.0008544471966504904	1	0.3333333333333333	0	5	loss	0.21177882912112703	4	2	315	0.0008544471966504904	5428.822272539139	0.4696428179740906	1695901174.2089815	18643	711	0.4331034719944	0.9860000014305116	youthful-sweep-163
