	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	lr-Adam	_runtime	val_loss	train_loss	_step	epoch	_timestamp	trainer/global_step	max_val_accuracy	name
83	attentive_lstm	0.9593221876488588	0.980785073916674		0.25864030343999317	0.0006319790399694033	0.3707979318061007	3	1	adam	None	2	704	1	512	55	True	0.0005280465927771258	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697382071/version_0	1	304	2	1	0.06837380367145307	True	128	128	55	55	4393500	5	LSTMEncoder	0		min	0.0006319790399694033	1	0.3333333333333333	0	5	loss	0.25864030343999317	4	5	0.0005280465927771258	4186.201064586639	0.8092532157897949	0.5176394581794739	1179	523	1697386268.5928285	24103	0.8980000019073486	kind-sweep-226
84	attentive_lstm	0.8404504381617314	0.9891908803447916		0.3733326011902301	0.0006694512147395069	0.1305717504356962	3	1	adam	reduceonplateau	2	1744	1	1280	55	True	0.00041641859567681034	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697382048/version_0	1	160	1	1	0.12013086611743512	True	128	128	55	55	2911000	3	LSTMEncoder	0		min	0.0006694512147395069	1	0.3333333333333333	0	5	loss	0.3733326011902301	4	3	0.00041641859567681034	7749.365666389465	1.0601314306259155	0.8348668217658997	756	335	1697389809.2690194	12431	0.9010000228881836	devout-sweep-225
85	attentive_lstm	0.8429964000943905	0.9810477957060796		0.1636407918738949	0.0006469568624999534	0.183704622463242	3	1	adam	warmupinvsqrt	2	1952	1	1280	55	True	0.00611792605241116	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697382047/version_0	1	224	2	1	0.014602665593778453	True	128	128	55	55	387400	2	LSTMEncoder	0		min	0.0006469568624999534	1	0.3333333333333333	1587	5	loss	0.1636407918738949	4	2	0.0027216519122025226	3914.834401130676	3.219202041625977	0.7507575750350952	549	243	1697385969.6713111	8051	0.8659999966621399	denim-sweep-224
86	attentive_lstm	0.8353989969082477	0.994373644946656		0.4181301607610506	0.00030346678389496225	0.062318535141397846	3	1	adam	None	2	1616	1	1856	55	True	0.0015306943518103512	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381950/version_0	1	32	2	1	0.11056924234118018	True	128	128	55	55	4052400	1	LSTMEncoder	0		min	0.00030346678389496225	1	0.3333333333333333	0	5	loss	0.4181301607610506	4	1	0.0015306943518103512	14761.655793905258	1.0347752571105957	0.7791169285774231	738	327	1697396720.948103	13119	0.8989999890327454	jumping-sweep-223
87	attentive_lstm	0.8939326078784505	0.9950758046477638		0.3194268248914699	0.0008484387162664391	0.40675143994209306	3	1	adam	warmupinvsqrt	2	80	1	704	55	True	3.7137631533676313e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381610/version_0	1	128	2	1	0.01007951890112948	True	128	128	55	55	1389900	2	LSTMEncoder	0		min	0.0008484387162664391	1	0.3333333333333333	17373	5	loss	0.3194268248914699	4	2	1.7317221947944842e-06	9166.489199399948	0.5453360080718994	0.17580671608448029	1800	799	1697390786.191795	79999	0.8429999947547913	leafy-sweep-222
88	attentive_lstm	0.8820812745285502	0.9890857935092838		0.27562111220417673	0.00036906394600412507	0.280751419271318	3	1	adam	warmupinvsqrt	2	1056	1	448	55	True	7.677843401458081e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381574/version_0	1	256	2	1	0.05828176816898978	True	128	128	55	55	4612800	4	LSTMEncoder	0		min	0.00036906394600412507	1	0.3333333333333333	26209	5	loss	0.27562111220417673	4	4	7.317225856828569e-05	3696.367553949356	0.7445017695426941	0.45919618010520935	1224	543	1697385282.0735528	25023	0.8930000066757202	balmy-sweep-221
89	attentive_lstm	0.968300767950584	0.9905908186686672		0.6827425872083659	6.564851894909163e-05	0.395109882299209	3	1	adam	warmupinvsqrt	2	640	1	320	55	True	0.00543388487769412	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381221/version_0	1	464	2	1	0.11982702608178386	True	128	128	55	55	1214200	2	LSTMEncoder	0		min	6.564851894909163e-05	1	0.3333333333333333	7588	5	loss	0.6827425872083659	4	2	0.004330022386408847	1653.192776679993	1.1057031154632568	0.9048709869384766	540	239	1697382882.5531406	11999	0.8880000114440918	silver-sweep-219
90	attentive_lstm	0.8923377239968913	0.9849622510611636		0.6033303022710366	0.0001771451398777843	0.3855082376157142	3	1	adam	reduceonplateau	2	640	1	1152	55	True	0.000378037485360511	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381011/version_0	1	96	1	1	0.11956139228574383	True	128	128	55	55	2345900	4	LSTMEncoder	0		min	0.0001771451398777843	1	0.3333333333333333	0	5	loss	0.6033303022710366	4	4	0.0001771451398777843	14028.974472999573	1.0101720094680786	0.8321104049682617	1620	719	1697395053.451501	35999	0.8949999809265137	good-sweep-218
91	attentive_lstm	0.8504558634456852	0.9869909690602884		0.7292436565513438	0.00033619824365024956	0.12428826203972398	3	1	adam	warmupinvsqrt	2	1568	1	640	55	True	0.0014070790247462809	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381014/version_0	1	144	1	1	0.07085607545011217	True	128	128	55	55	35000	1	LSTMEncoder	0		min	0.00033619824365024956	1	0.3333333333333333	156	5	loss	0.7292436565513438	4	1	0.00015634211386069788	2057.884513616562	0.7709762454032898	0.5311654210090637	792	351	1697383080.0654917	12671	0.8989999890327454	honest-sweep-215
92	attentive_lstm	0.8389351319451585	0.9892749656156842		0.7982242177510154	0.0006376438243750847	0.19227349335430016	3	1	adam	warmupinvsqrt	2	1600	1	64	55	True	0.00014705215126803185	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381014/version_0	1	160	1	1	0.03102938559819988	True	128	128	55	55	649400	3	LSTMEncoder	0		min	0.0006376438243750847	1	0.3333333333333333	3247	5	loss	0.7982242177510154	4	3	4.6871531200890735e-05	2520.905524253845	0.5844067335128784	0.31298285722732544	1800	799	1697383543.0871212	31999	0.8740000128746033	effortless-sweep-217
93	attentive_lstm	0.9845848316751464	0.996318874263536		0.4545963885223112	0.000514117744594955	0.11196940008698304	3	1	adam	None	2	1728	1	1152	55	True	0.002215246018495906	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381014/version_0	1	160	1	1	0.13291654859611662	True	128	128	55	55	2670400	3	LSTMEncoder	0		min	0.000514117744594955	1	0.3333333333333333	0	5	loss	0.4545963885223112	4	3	0.002215246018495906	3226.994688272476	1.1560839414596558	0.912606418132782	567	251	1697384249.4029174	9575	0.8859999775886536	olive-sweep-216
94	attentive_lstm	0.8009481514693	0.9948358194408085		0.4352685702079112	6.787063849376625e-05	0.29065279595419014	3	1	adam	None	2	1648	1	576	55	True	1.262079034321999e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697381012/version_0	1	336	1	1	0.02549950307352862	True	128	128	55	55	4952300	3	LSTMEncoder	0		min	6.787063849376625e-05	1	0.3333333333333333	0	5	loss	0.4352685702079112	4	3	1.262079034321999e-06	1054.4653944969175	2.832304000854492	1.50750732421875	459	203	1697382075.2216916	7955	0.0	devout-sweep-214
95	attentive_lstm	0.8875356096165574	0.9917129646258308		0.8060095082527247	5.476753019396886e-05	0.409750032114907	3	1	adam	reduceonplateau	2	1344	1	1472	55	True	1.7887847382963288e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380431/version_0	1	160	1	1	0.08654070385170581	True	128	128	55	55	4232600	2	LSTMEncoder	0		min	5.476753019396886e-05	1	0.3333333333333333	0	5	loss	0.8060095082527247	4	2	1.7887847382963288e-05	23035.14468407631	0.834964394569397	0.639706015586853	1800	799	1697403478.247846	28799	0.8939999938011169	glorious-sweep-212
96	attentive_lstm	0.8151539751610162	0.9933368984976508		0.4777097261875375	0.0005546389203557458	0.3233737635069119	3	1	adam	reduceonplateau	2	784	1	1088	55	True	0.0005586118441910117	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380431/version_0	1	288	2	1	0.12188432880364292	True	128	128	55	55	4262000	5	LSTMEncoder	0		min	0.0005546389203557458	1	0.3333333333333333	0	5	loss	0.4777097261875375	4	5	0.0005546389203557458	7271.69962310791	1.0818302631378174	0.8495717644691467	837	371	1697387714.932197	15251	0.8960000276565552	fragrant-sweep-213
97	attentive_lstm	0.8219512140328501	0.9821022063052284		0.5691778392955519	0.0002323421810761672	0.16124395745024367	3	1	adam	reduceonplateau	2	1088	1	832	55	True	1.1235612517735083e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380431/version_0	1	48	2	1	0.04147641057884759	True	128	128	55	55	3436800	4	LSTMEncoder	0		min	0.0002323421810761672	1	0.3333333333333333	0	5	loss	0.5691778392955519	4	4	1.1235612517735083e-05	11208.43990445137	0.6117402911186218	0.3455432653427124	1800	799	1697391651.2389414	47199	0.8849999904632568	stellar-sweep-211
98	attentive_lstm	0.981193677147076	0.9841735138966248		0.5572508572115944	0.00023496449952086073	0.2072632712403844	3	1	adam	warmupinvsqrt	2	208	1	448	55	True	2.41744884359135e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380428/version_0	1	336	1	1	0.06826803190401005	True	128	128	55	55	1731700	3	LSTMEncoder	0		min	0.00023496449952086073	1	0.3333333333333333	8325	5	loss	0.5572508572115944	4	3	1.3800552074825385e-05	2827.9695179462433	0.7904878854751587	0.5301944613456726	1476	655	1697383264.241123	25583	0.8920000195503235	pious-sweep-210
99	attentive_lstm	0.8681873662015658	0.9927107381852116		0.7693530857720022	0.0004497773772494903	0.06683132969526734	3	1	adam	reduceonplateau	2	16	1	896	55	True	0.0002753704015368841	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380384/version_1	1	128	1	1	0.015621684412749935	True	128	128	55	55	3942500	2	LSTMEncoder	0		min	0.0004497773772494903	1	0.3333333333333333	0	5	loss	0.7693530857720022	4	2	0.0002753704015368841	16423.179036855698	0.48677337169647217	0.1416548639535904	909	403	1697396820.687466	201999	0.8980000019073486	rare-sweep-207
100	attentive_lstm	0.9914267544967216	0.9873248480513844		0.10660800343108506	5.879479259010107e-05	0.4823765413064797	3	1	adam	warmupinvsqrt	2	176	1	1344	55	True	0.0022563481886027385	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380384/version_1	1	368	2	1	0.1218273208410363	True	128	128	55	55	4733800	2	LSTMEncoder	0		min	5.879479259010107e-05	1	0.3333333333333333	26896	5	loss	0.10660800343108506	4	2	0.0014316938647640665	7325.8864550590515	1.1142005920410156	0.8568652272224426	837	371	1697387723.220784	17111	0.8949999809265137	decent-sweep-205
101	attentive_lstm	0.9194547806587774	0.9853154210589324		0.34263090217800346	0.0006514272344482432	0.20159489532360053	3	1	adam	None	2	1520	1	1280	55	True	1.0586106335896586e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380384/version_1	1	144	1	1	0.16914642725240858	True	128	128	55	55	1010400	3	LSTMEncoder	0		min	0.0006514272344482432	1	0.3333333333333333	0	5	loss	0.34263090217800346	4	3	1.0586106335896586e-06	13827.247146368029	1.7288316488265991	1.2999814748764038	1800	799	1697394224.428157	34399	0.6140000224113464	vague-sweep-206
102	attentive_lstm	0.9511618883346686	0.9890805808884696		0.504808058841244	0.00036003334330145557	0.23545204496973823	3	1	adam	reduceonplateau	2	208	1	192	55	True	0.0044488500437415545	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380384/version_0	1	432	1	1	0.18629725089508217	True	128	128	55	55	4940000	3	LSTMEncoder	0		min	0.00036003334330145557	1	0.3333333333333333	0	5	loss	0.504808058841244	4	3	0.00036003334330145557	1654.273982048035	1.4336576461791992	1.224222183227539	594	263	1697382049.483096	10295	0.8889999985694885	vivid-sweep-204
103	attentive_lstm	0.8622736881554217	0.9930879403699164		0.20875667890460647	0.0009820232405651525	0.288411513710488	3	1	adam	reduceonplateau	2	368	1	128	55	True	4.2734713447415435e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380374/version_0	1	224	2	1	0.15949700175310527	True	128	128	55	55	3024500	1	LSTMEncoder	0		min	0.0009820232405651525	1	0.3333333333333333	0	5	loss	0.20875667890460647	4	1	4.2734713447415435e-06	1168.9144432544708	3.2988758087158203	2.2693567276000977	459	203	1697381554.9967303	8975	0.0	youthful-sweep-202
104	attentive_lstm	0.9620745333281252	0.9854937488702324		0.4446991605727749	0.0008416963832482056	0.06358173535469125	3	1	adam	reduceonplateau	2	1648	1	704	55	True	4.0231528193684464e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380374/version_0	1	320	2	1	0.13592300934708548	True	128	128	55	55	1927500	5	LSTMEncoder	0		min	0.0008416963832482056	1	0.3333333333333333	0	5	loss	0.4446991605727749	4	5	4.0231528193684464e-05	4653.1226375103	1.1224942207336426	0.9273394346237184	1197	531	1697385039.1957166	20747	0.8939999938011169	dutiful-sweep-201
105	attentive_lstm	0.8963439946108306	0.9900192581014235		0.5088088819025482	0.0001670271609939358	0.0801712797993574	3	1	adam	reduceonplateau	2	432	1	448	55	True	1.4353471944386118e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380374/version_0	1	48	1	1	0.040757785799427286	True	128	128	55	55	1471700	4	LSTMEncoder	0		min	0.0001670271609939358	1	0.3333333333333333	0	5	loss	0.5088088819025482	4	4	1.4353471944386118e-06	1206.0868463516235	2.560194492340088	2.09550404548645	459	203	1697381592.1547563	7751	0.0	earthy-sweep-200
106	attentive_lstm	0.9246693578438074	0.98261200146654		0.406504369450442	0.0009159508116317571	0.24515804699899096	3	1	adam	reduceonplateau	2	576	1	320	55	True	5.573750128655656e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380373/version_0	1	112	1	1	0.07435545236074133	True	128	128	55	55	3170000	3	LSTMEncoder	0		min	0.0009159508116317571	1	0.3333333333333333	0	5	loss	0.406504369450442	4	3	5.573750128655656e-06	5880.054035663605	0.9953715205192566	0.6715268492698669	1800	799	1697386265.0862226	33599	0.7860000133514404	dazzling-sweep-199
107	attentive_lstm	0.8239701193365624	0.992587609987476		0.6002481906269175	0.000957522223126142	0.3603782250600068	3	1	adam	None	2	1808	1	128	55	True	3.719367672930297e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_1	1	112	1	1	0.05990616553719117	True	128	128	55	55	2034800	5	LSTMEncoder	0		min	0.000957522223126142	1	0.3333333333333333	0	5	loss	0.6002481906269175	4	5	3.719367672930297e-05	2800.1129744052887	0.7380942106246948	0.5355195999145508	1800	799	1697383162.0579245	28799	0.8700000047683716	breezy-sweep-197
108	attentive_lstm	0.849702940414836	0.9827104948568918		0.32385988486954276	0.00045818495239727047	0.3109850222180211	3	1	adam	warmupinvsqrt	2	608	1	192	55	True	0.0014718107807115625	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_1	1	128	2	1	0.05763485374255524	True	128	128	55	55	4679500	4	LSTMEncoder	0		min	0.00045818495239727047	1	0.3333333333333333	30786	5	loss	0.32385988486954276	4	4	0.0013555900307632156	2646.315849304199	0.7271429300308228	0.4558495879173279	1206	535	1697383008.2541213	28407	0.9010000228881836	super-sweep-196
109	attentive_lstm	0.8206345613079034	0.9845742689058504		0.1056484764884992	1.058939929224492e-05	0.15330905708908998	3	1	adam	None	2	1552	1	576	55	True	0.0005354375453995917	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_1	1	416	1	1	0.13607825911180754	True	128	128	55	55	2062400	2	LSTMEncoder	0		min	1.058939929224492e-05	1	0.3333333333333333	0	5	loss	0.1056484764884992	4	2	0.0005354375453995917	2771.245265483856	1.156522274017334	0.9296967387199402	810	359	1697383133.1897695	15119	0.8980000019073486	logical-sweep-198
110	attentive_lstm	0.9954080950697408	0.9929777223421128		0.7948000674154784	0.0005261947046430116	0.18281649344001155	3	1	adam	reduceonplateau	2	1104	1	896	55	True	6.56508808855706e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_1	1	240	2	1	0.1341917103280417	True	128	128	55	55	3524100	3	LSTMEncoder	0		min	0.0005261947046430116	1	0.3333333333333333	0	5	loss	0.7948000674154784	4	3	6.56508808855706e-05	5274.856871843338	1.184922695159912	0.91954505443573	810	359	1697385636.7930808	15839	0.8949999809265137	likely-sweep-195
111	attentive_lstm	0.9472451763118565	0.993565371979928		0.24509061428305207	0.0005672901393001492	0.10170572604432988	3	1	adam	warmupinvsqrt	2	1216	1	448	55	True	0.003601813045571627	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_0	1	384	1	1	0.0443178673340521	True	128	128	55	55	1903700	4	LSTMEncoder	0		min	0.0005672901393001492	1	0.3333333333333333	12524	5	loss	0.24509061428305207	4	4	0.00309998376850337	1819.014385223389	0.7729519605636597	0.3764365613460541	720	319	1697382179.2291772	16959	0.8849999904632568	blooming-sweep-192
112	attentive_lstm	0.9532913732390024	0.9803347296597292		0.5947007349536103	0.0006548641317039038	0.1956385225524904	3	1	adam	None	2	1472	1	704	55	True	6.412836376065759e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_0	1	496	2	1	0.07964819929129974	True	128	128	55	55	1103800	3	LSTMEncoder	0		min	0.0006548641317039038	1	0.3333333333333333	0	5	loss	0.5947007349536103	4	3	6.412836376065759e-05	5237.424281835556	0.837286114692688	0.58905029296875	1107	491	1697385599.179988	21647	0.9020000100135804	jumping-sweep-194
113	attentive_lstm	0.8962893332778077	0.9918954206090216		0.2903647469081847	0.00015758841993523788	0.3984489690115228	3	1	adam	None	2	1696	1	384	55	True	0.00011064188876995012	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/attentive_lstm/1697380352/version_0	1	432	2	1	0.13437101102306753	True	128	128	55	55	4578600	2	LSTMEncoder	0		min	0.00015758841993523788	1	0.3333333333333333	0	5	loss	0.2903647469081847	4	2	0.00011064188876995012	3239.853316307068	1.122595191001892	0.92635840177536	1485	659	1697383601.6094923	25079	0.8980000019073486	true-sweep-193
114	attentive_lstm	0.8559465722363511	0.9820646515550452		0.18189567815608268	0.00047230459701524377	0.06563828327123944	3	1	adam	reduceonplateau	2	912	1	896	55	True	0.001330320867892575	results-sig-2021-g2p-dut/attentive_lstm/1697359965/version_0	1	64	1	1	0.18830543513995177	True	128	128	55	55	3164100	5	LSTMEncoder	0		min	0.00047230459701524377	1	0.3333333333333333	0	5	loss	0.18189567815608268	4	5	0.00047230459701524377	24929.17935180664	1.3979429006576538	1.2173043489456177	1755	779	1697384898.0186727	28079	0.9010000228881836	prime-sweep-189
115	attentive_lstm	0.8634722864831926	0.9955284045447738		0.3934042554205346	0.0003318771337794198	0.05801933880994009	3	1	adam	reduceonplateau	2	208	1	1088	55	True	2.998728411934541e-05	results-sig-2021-g2p-dut/attentive_lstm/1697317757/version_0	1	144	1	1	0.05921648998014511	True	128	128	55	55	4641800	3	LSTMEncoder	0		min	0.0003318771337794198	1	0.3333333333333333	0	5	loss	0.3934042554205346	4	3	2.998728411934541e-05	42195.25405097008	0.727033793926239	0.46050187945365906	1800	799	1697359956.05386	31199	0.890999972820282	charmed-sweep-188
116	attentive_lstm	0.9636337793711452	0.9846903279111624		0.8448984891116992	0.0009004116743661704	0.2991938139511197	3	1	adam	warmupinvsqrt	2	48	1	832	55	True	7.392833073338146e-06	results-sig-2021-g2p-dut/attentive_lstm/1697288153/version_0	1	400	2	1	0.16436745482971846	True	128	128	55	55	4806500	2	LSTMEncoder	0		min	0.0009004116743661704	1	0.3333333333333333	100135	5	loss	0.8448984891116992	4	2	6.40430823416814e-06	29538.022753477097	1.3095439672470093	1.0970741510391235	1800	799	1697317695.4284525	133599	0.8920000195503235	exalted-sweep-186
117	attentive_lstm	0.8872974288132467	0.9963138027589764		0.3203244453402617	0.0003660724243581883	0.30340458072762694	3	1	adam	reduceonplateau	2	528	1	768	55	True	0.000217663308573963	results-sig-2021-g2p-dut/attentive_lstm/1697280459/version_0	1	384	1	1	0.15505120980319229	True	128	128	55	55	693000	2	LSTMEncoder	0		min	0.0003660724243581883	1	0.3333333333333333	0	5	loss	0.3203244453402617	4	2	0.000217663308573963	7683.079108476639	1.235825538635254	1.040296196937561	774	343	1697288145.6314526	15823	0.8939999938011169	happy-sweep-185
118	attentive_lstm	0.9158928474285966	0.9827481946660704		0.5656992016469168	0.0008935074259326331	0.21148916294109896	3	1	adam	reduceonplateau	2	112	1	1664	55	True	1.5366876188922616e-06	results-sig-2021-g2p-dut/attentive_lstm/1697185326/version_0	1	400	1	1	0.1168292064343614	True	128	128	55	55	960500	3	LSTMEncoder	0		min	0.0008935074259326331	1	0.3333333333333333	0	5	loss	0.5656992016469168	4	3	1.5366876188922616e-06	94982.660933733	1.0589019060134888	0.8489033579826355	1800	799	1697280313.1614118	57599	0.8669999837875366	worldly-sweep-182
119	attentive_lstm	0.873407375227577	0.9928323835178842		0.8681546430673149	0.0001684596776823271	0.02552436296008298	3	1	adam	reduceonplateau	2	1456	1	576	55	True	0.004910963682995338	results-sig-2021-g2p-dut/attentive_lstm/1697179407/version_0	1	64	1	1	0.17272261499974284	True	128	128	55	55	4041700	2	LSTMEncoder	0		min	0.0001684596776823271	1	0.3333333333333333	0	5	loss	0.8681546430673149	4	2	0.0001684596776823271	5907.2362105846405	1.3381953239440918	1.1324046850204468	972	431	1697185318.0360596	16847	0.890999972820282	colorful-sweep-181
120	attentive_lstm	0.9155424409923144	0.9907036027765423		0.8740519933945614	0.0004302776195744803	0.13861276456068672	3	1	adam	reduceonplateau	2	368	1	128	55	True	0.0006114342571579359	results-sig-2021-g2p-dut/attentive_lstm/1697178370/version_0	1	336	1	1	0.10859651319158876	True	128	128	55	55	2834300	1	LSTMEncoder	0		min	0.0004302776195744803	1	0.3333333333333333	0	5	loss	0.8740519933945614	4	1	0.0004302776195744803	1023.661882162094	1.0166709423065186	0.7782407402992249	648	287	1697179398.1195111	12671	0.8920000195503235	earthy-sweep-180
121	attentive_lstm	0.846427468686535	0.9826758290367285		0.4046179329517473	0.00026826474075929466	0.10976248996341886	3	1	adam	None	2	352	1	576	55	True	8.100917298545775e-06	results-sig-2021-g2p-dut/attentive_lstm/1697167029/version_0	1	272	1	1	0.020678247171434117	True	128	128	55	55	499700	2	LSTMEncoder	0		min	0.00026826474075929466	1	0.3333333333333333	0	5	loss	0.4046179329517473	4	2	8.100917298545775e-06	11284.601456403732	0.523558497428894	0.19138117134571075	1800	799	1697178318.3895743	36799	0.8840000033378601	radiant-sweep-178
122	attentive_lstm	0.9231249595654104	0.9829091401341258		0.21621262642439049	0.0002600844969722922	0.4613535271944935	3	1	adam	None	2	1328	1	896	55	True	0.0013980140762732023	results-sig-2021-g2p-dut/attentive_lstm/1697158111/version_0	1	144	1	1	0.02361832988192558	True	128	128	55	55	4586000	3	LSTMEncoder	0		min	0.0002600844969722922	1	0.3333333333333333	0	5	loss	0.21621262642439049	4	3	0.0013980140762732023	8908.072979688644	0.48433417081832886	0.20661412179470065	684	303	1697167023.0404997	14895	0.8970000147819519	spring-sweep-177
123	attentive_lstm	0.8294791389035742	0.991612091000008		0.6225131025191557	0.0004037979671752525	0.30394755694189585	3	1	adam	reduceonplateau	2	864	1	1024	55	True	0.004332715792088561	results-sig-2021-g2p-dut/attentive_lstm/1697142799/version_0	1	288	1	1	0.0331772964430179	True	128	128	55	55	2813500	5	LSTMEncoder	0		min	0.0004037979671752525	1	0.3333333333333333	0	5	loss	0.6225131025191557	4	5	0.0004037979671752525	15227.475745677948	0.579867959022522	0.2753804624080658	729	323	1697158030.2833407	12311	0.8949999809265137	devoted-sweep-174
124	attentive_lstm	0.9145760709849692	0.9889849268275565		0.1881322785310016	0.0009129775194553766	0.1952931944470532	3	1	adam	None	2	944	1	128	55	True	1.9357777765491477e-05	results-sig-2021-g2p-dut/attentive_lstm/1697140129/version_0	1	240	1	1	0.1110214366488379	True	128	128	55	55	2287900	2	LSTMEncoder	0		min	0.0009129775194553766	1	0.3333333333333333	0	5	loss	0.1881322785310016	4	2	1.9357777765491477e-05	2656.013337612152	1.0074838399887085	0.8487665057182312	1800	799	1697142789.8414087	27199	0.8619999885559082	earthy-sweep-173
125	attentive_lstm	0.8275219616986628	0.9936266783998308		0.6564768033396537	3.8831282557491376e-05	0.09514159307998316	3	1	adam	warmupinvsqrt	2	1024	1	1088	55	True	3.810995731737915e-06	results-sig-2021-g2p-dut/attentive_lstm/1697100878/version_0	1	208	1	1	0.11137957098964932	True	128	128	55	55	2782000	2	LSTMEncoder	0		min	3.8831282557491376e-05	1	0.3333333333333333	10867	5	loss	0.6564768033396537	4	2	2.4845338443242498e-06	39229.14130353928	1.1259137392044067	0.8510382175445557	1800	799	1697140111.7172575	25599	0.8199999928474426	silvery-sweep-172
126	attentive_lstm	0.8413405972364355	0.9971177200407844		0.4789637141683386	0.0005133826168258778	0.14125369025778006	3	1	adam	reduceonplateau	2	1696	1	576	55	True	1.2054250544920036e-05	results-sig-2021-g2p-dut/attentive_lstm/1697089791/version_0	1	176	1	1	0.1058386786008842	True	128	128	55	55	3903400	1	LSTMEncoder	0		min	0.0005133826168258778	1	0.3333333333333333	0	5	loss	0.4789637141683386	4	1	1.2054250544920036e-05	11074.673399925232	1.0001823902130127	0.7715005278587341	1800	799	1697100869.287761	30399	0.8849999904632568	glad-sweep-171
127	attentive_lstm	0.8619192602743205	0.9878095455044422		0.1955767779802974	0.0005786544949608236	0.4050870057731347	3	1	adam	warmupinvsqrt	2	1104	1	896	55	True	1.3251805592668911e-06	results-sig-2021-g2p-dut/attentive_lstm/1697083490/version_0	1	416	1	1	0.1374865810772502	True	128	128	55	55	3761200	2	LSTMEncoder	0		min	0.0005786544949608236	1	0.3333333333333333	20441	5	loss	0.1955767779802974	4	2	5.790574216218321e-07	6288.473030567169	3.1934814453125	2.4185774326324463	459	203	1697089782.5426917	8975	0.0	crimson-sweep-170
