	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_step	epoch	lr-Adam	_timestamp	train_loss	_runtime	val_loss	trainer/global_step	max_val_accuracy	name
20	attentive_lstm	0.9114273056331618	0.9813198859390192		0.20472952913958775	0.0007778322970101456	0.31697674353008226	3	1	adam	None	2	336	1	1856	50	True	1.3912710732194403e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695840643/version_0	1	480	2	1	0.03244218911886829	True	128	128	83	50	1069900	2	LSTMEncoder	33		min	0.0007778322970101456	1	0.3333333333333333	0	5	loss	0.20472952913958775	4	2	1800	799	1.3912710732194403e-06	1695892339.6915553	0.28812849521636963	51689.58684134483	0.4276531934738159	47999	0.9459999799728394	eager-sweep-191
21	attentive_lstm	0.8627632460615877	0.9848022118048794		0.694729328707328	0.0001498487225248869	0.17496579672222096	3	1	adam	warmupinvsqrt	2	1296	1	640	50	True	2.204177273852084e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695840303/version_0	1	496	1	1	0.12169522924067462	True	128	128	83	50	4766900	3	LSTMEncoder	33		min	0.0001498487225248869	1	0.3333333333333333	22068	5	loss	0.694729328707328	4	3	459	203	9.529660762109268e-07	1695842389.9948769	2.507556438446045	2075.691211938858	3.3446731567382812	9587	0.0	elated-sweep-188
22	attentive_lstm	0.9440271293802702	0.9806902489463396		0.5354123939464882	2.9098858401035913e-05	0.4160463467001432	3	1	adam	reduceonplateau	2	464	1	320	50	True	2.2107862438949233e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695840243/version_0	1	160	1	1	0.03143479438657828	True	128	128	83	50	4055400	5	LSTMEncoder	33		min	2.9098858401035913e-05	1	0.3333333333333333	0	5	loss	0.5354123939464882	4	5	1800	799	2.2107862438949233e-05	1695843990.00779	0.2856622338294983	3739.147157907486	0.40566056966781616	35199	0.9459999799728394	lyric-sweep-187
23	attentive_lstm	0.837515385125895	0.998618871280638		0.439114856108628	0.0001163751413058706	0.1980794141992349	3	1	adam	None	2	1056	1	320	50	True	1.836623752158687e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695839062/version_0	1	64	1	1	0.16060680178577263	True	128	128	83	50	688400	4	LSTMEncoder	33		min	0.0001163751413058706	1	0.3333333333333333	0	5	loss	0.439114856108628	4	4	1800	799	1.836623752158687e-05	1695842231.8872447	1.0883541107177734	3159.957047700882	1.17680025100708	45599	0.9330000281333924	vocal-sweep-186
24	attentive_lstm	0.9872004773535508	0.992705517207386		0.11573476972809864	0.0006177607447184482	0.0790871610296196	3	1	adam	reduceonplateau	2	912	1	896	50	True	0.0022685530372566075	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695836519/version_0	1	176	1	1	0.0022201143769772004	True	128	128	83	50	987000	2	LSTMEncoder	33		min	0.0006177607447184482	1	0.3333333333333333	0	5	loss	0.11573476972809864	4	2	1008	447	0.0006177607447184482	1695841405.9124763	0.02458806335926056	4880.014413356781	0.16469480097293854	19711	0.9639999866485596	laced-sweep-184
25	attentive_lstm	0.9426485342640072	0.9907684348388822		0.8748277437290948	0.0009535536351842956	0.28276188341908237	3	1	adam	warmupinvsqrt	2	1840	1	1344	50	True	0.001560639063864697	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695836084/version_0	1	416	1	1	0.054008159058005205	True	128	128	83	50	1379400	2	LSTMEncoder	33		min	0.0009535536351842956	1	0.3333333333333333	5997	5	loss	0.8748277437290948	4	2	1395	619	0.0007323148401341948	1695849058.7268617	0.41554731130599976	12968.649633407593	0.49001961946487427	27279	0.9679999947547911	dauntless-sweep-182
26	attentive_lstm	0.993752033606186	0.9970065868431662		0.6439128761247044	0.0006523555338738867	0.18495799151374293	3	1	adam	warmupinvsqrt	2	864	1	1984	50	True	0.0004594487058064278	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695835862/version_0	1	496	2	1	0.106262120078154	True	128	128	83	50	4620900	1	LSTMEncoder	33		min	0.0006523555338738867	1	0.3333333333333333	21393	5	loss	0.6439128761247044	4	1	1359	603	0.0003991768006882774	1695877934.1014397	0.7420647144317627	42044.88191866875	0.8025176525115967	28387	0.9729999899864196	swept-sweep-181
27	attentive_lstm	0.9113319250465608	0.981063094258502		0.5875871797055903	0.0004216320801281376	0.21928452955882768	3	1	adam	reduceonplateau	2	480	1	1024	50	True	3.1037993921814414e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695835862/version_0	1	512	1	1	0.07421789143602948	True	128	128	83	50	1716700	2	LSTMEncoder	33		min	0.0004216320801281376	1	0.3333333333333333	0	5	loss	0.5875871797055903	4	2	1242	551	3.1037993921814414e-05	1695846490.977097	0.5461041927337646	10601.894597053528	0.7049788236618042	23183	0.9589999914169312	worldly-sweep-180
28	attentive_lstm	0.8752055514534356	0.9923835604478198		0.13409371772190104	0.0007784591254500827	0.0018662315038502908	3	1	adam	reduceonplateau	2	800	1	1280	50	True	2.4794788689639425e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695835862/version_0	1	64	2	1	0.18406847222076897	True	128	128	83	50	4387200	5	LSTMEncoder	33		min	0.0007784591254500827	1	0.3333333333333333	0	5	loss	0.13409371772190104	4	5	1800	799	2.4794788689639425e-05	1695859982.8894238	1.1746107339859009	24094.074724912643	1.258289456367493	39999	0.9559999704360962	unique-sweep-179
29	attentive_lstm	0.8280474449055921	0.9969503207423128		0.48685771680366574	0.0006833908679290614	0.013634336964007563	3	1	adam	reduceonplateau	2	512	1	1280	50	True	4.566402081107784e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695750901/version_0	1	336	2	1	0.12214044581103684	True	128	128	83	50	4766200	1	LSTMEncoder	33		min	0.0006833908679290614	1	0.3333333333333333	0	5	loss	0.48685771680366574	4	1	1800	799	4.566402081107784e-05	1695767504.9129276	0.8325483202934265	16597.422367572784	0.8939732313156128	31999	0.9710000157356262	efficient-sweep-192
30	attentive_lstm	0.9256066808564952	0.9855169281205473		0.8162463127300129	0.0001602150582215902	0.3850089694829423	3	1	adam	warmupinvsqrt	2	928	1	1024	50	True	1.01962601400173e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695688327/version_0	1	224	1	1	0.06348327926433549	True	128	128	83	50	676400	4	LSTMEncoder	33		min	0.0001602150582215902	1	0.3333333333333333	1457	5	loss	0.8162463127300129	4	4	459	203	5.823865328081627e-07	1695691297.454176	2.6017823219299316	2964.12637090683	3.044469833374023	4487	0.0	fine-sweep-226
31	attentive_lstm	0.8490615514551774	0.9865531338408152		0.6224030814524201	0.0006764309170526426	0.13337533835978632	3	1	adam	warmupinvsqrt	2	1216	1	64	50	True	0.0011125915078863194	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695688313/version_0	1	320	2	1	0.1162150180532166	True	128	128	83	50	3816700	4	LSTMEncoder	33		min	0.0006764309170526426	1	0.3333333333333333	12554	5	loss	0.6224030814524201	4	4	1800	799	0.0007677086665574414	1695690760.2178836	0.8167102336883545	2440.2701065540314	0.8918575048446655	26399	0.9629999995231628	flowing-sweep-225
32	attentive_lstm	0.95878119678933	0.9849536837291144		0.5239141943853592	0.0003286974294454437	0.17123507534540683	3	1	adam	None	2	1232	1	320	50	True	0.0008400843263214423	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695687446/version_0	1	256	1	1	0.03427209119289334	True	128	128	83	50	841600	3	LSTMEncoder	33		min	0.0003286974294454437	1	0.3333333333333333	0	5	loss	0.5239141943853592	4	3	954	423	0.0008400843263214423	1695689296.041578	0.28035852313041687	1839.697919130325	0.4107050895690918	13991	0.962000012397766	absurd-sweep-224
33	attentive_lstm	0.9316598001205976	0.9882754031691096		0.35410672548943123	7.53887936404247e-05	0.043609413873785474	3	1	adam	reduceonplateau	2	640	1	384	50	True	0.0030020152917313325	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695686854/version_0	1	208	2	1	0.06736689231229856	True	128	128	83	50	2807900	3	LSTMEncoder	33		min	7.53887936404247e-05	1	0.3333333333333333	0	5	loss	0.35410672548943123	4	3	531	235	7.53887936404247e-05	1695688296.0421376	0.5015307664871216	1433.4272587299347	0.598982036113739	7551	0.9610000252723694	graceful-sweep-223
34	attentive_lstm	0.9950619550233156	0.9925719502780898		0.8407642705067467	0.0003655632513125584	0.16683497089257343	3	1	adam	None	2	1088	1	576	50	True	8.76672772125349e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695685248/version_0	1	256	2	1	0.1961033333015273	True	128	128	83	50	653000	2	LSTMEncoder	33		min	0.0003655632513125584	1	0.3333333333333333	0	5	loss	0.8407642705067467	4	2	1800	799	8.76672772125349e-06	1695693278.5498905	1.2510987520217896	8019.875726461411	1.327855348587036	29599	0.9570000171661376	ethereal-sweep-217
35	attentive_lstm	0.953194653746411	0.9915168167928607		0.5165905691579964	0.0009706282285965769	0.07691315702871565	3	1	adam	None	2	624	1	256	50	True	0.007777785153929664	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695684984/version_0	1	128	1	1	0.07523981109768668	True	128	128	83	50	4760300	5	LSTMEncoder	33		min	0.0009706282285965769	1	0.3333333333333333	0	5	loss	0.5165905691579964	4	5	594	263	0.007777785153929664	1695686000.7711475	2.030603408813477	1006.6845605373384	3.713342905044556	8711	0.9459999799728394	prime-sweep-215
36	attentive_lstm	0.9037298068510816	0.9862352966406088		0.5755859762303662	0.0002011601222811944	0.34724050443467586	3	1	adam	None	2	960	1	640	50	True	0.0032385417843107073	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695684882/version_0	1	288	2	1	0.1010615302049936	True	128	128	83	50	4932200	4	LSTMEncoder	33		min	0.0002011601222811944	1	0.3333333333333333	0	5	loss	0.5755859762303662	4	4	783	347	0.0032385417843107073	1695689350.6494193	0.7227647304534912	4460.974327325821	0.7637364864349365	7307	0.9679999947547911	smart-sweep-214
37	attentive_lstm	0.8307840100988361	0.9827031388911662		0.36921354818893326	0.00019288071199292627	0.2039137649082577	3	1	adam	warmupinvsqrt	2	1104	1	256	50	True	4.777921851509007e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695683369/version_0	1	448	1	1	0.03325275367971823	True	128	128	83	50	4827800	1	LSTMEncoder	33		min	0.00019288071199292627	1	0.3333333333333333	13119	5	loss	0.36921354818893326	4	1	459	203	2.070105023551886e-06	1695684206.8128843	2.7236647605895996	830.5860013961792	3.1491494178771973	5711	0.0	honest-sweep-211
38	attentive_lstm	0.966840124992326	0.9853456263542564		0.4540519851775081	2.336933861304554e-05	0.23820305146214443	3	1	adam	None	2	1616	1	1024	50	True	5.091339821857654e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695683209/version_0	1	304	2	1	0.13914195791912037	True	128	128	83	50	3275800	2	LSTMEncoder	33		min	2.336933861304554e-05	1	0.3333333333333333	0	5	loss	0.4540519851775081	4	2	909	403	5.091339821857654e-05	1695694211.3916223	0.933509647846222	10912.541040420532	0.990308940410614	10099	0.9660000205039978	comfy-sweep-210
39	attentive_lstm	0.9804735899219768	0.9939352936294444		0.21071416900298587	0.00035575153854205146	0.32031640719615206	3	1	adam	warmupinvsqrt	2	1888	1	768	50	True	1.1840329603551907e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695683209/version_0	1	240	2	1	0.08546901901635838	True	128	128	83	50	490300	3	LSTMEncoder	33		min	0.00035575153854205146	1	0.3333333333333333	1038	5	loss	0.21071416900298587	4	3	459	203	5.708251632762991e-07	1695686710.7268047	2.649277448654175	3411.8545186519623	3.081470727920532	4487	0.0	drawn-sweep-208
40	attentive_lstm	0.9906541294833102	0.9956749084230744		0.11110931738498396	0.000646264271906024	0.3704292073571355	3	1	adam	warmupinvsqrt	2	1984	1	1664	50	True	8.29410753737678e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695678273/version_0	1	160	1	1	0.08905102700182853	True	128	128	83	50	2400600	3	LSTMEncoder	33		min	0.000646264271906024	1	0.3333333333333333	4839	5	loss	0.11110931738498396	4	3	1755	779	4.51096125336807e-05	1695705331.7325478	0.6400904655456543	27051.50961470604	0.6912764310836792	16379	0.962000012397766	eager-sweep-204
41	attentive_lstm	0.9153900838650192	0.9967731280513492		0.2263740665128319	0.000513014403093211	0.4695520165172481	3	1	adam	reduceonplateau	2	448	1	576	50	True	4.710165284930547e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695678235/version_0	1	496	1	1	0.16126728500506596	True	128	128	83	50	2130600	3	LSTMEncoder	33		min	0.000513014403093211	1	0.3333333333333333	0	5	loss	0.2263740665128319	4	3	1395	619	4.710165284930547e-05	1695684772.0342393	1.067943096160889	6531.017698287964	1.1408963203430176	14259	0.9509999752044678	usual-sweep-203
42	attentive_lstm	0.8857411192398662	0.9837906210451008		0.45021306604247513	0.0005471518132195879	0.1892098512334467	3	1	adam	None	2	1584	1	1472	50	True	0.004839242869036643	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695678166/version_0	1	304	1	1	0.15125899899955053	True	128	128	83	50	848300	1	LSTMEncoder	33		min	0.0005471518132195879	1	0.3333333333333333	0	5	loss	0.45021306604247513	4	1	855	379	0.004839242869036643	1695688309.817366	1.0049692392349243	10137.609800100328	1.085032343864441	9879	0.9549999833106996	vibrant-sweep-201
43	attentive_lstm	0.8218654750452332	0.9952258026683384		0.6532347432289276	0.0002502841742699596	0.397814929105402	3	1	adam	warmupinvsqrt	2	128	1	1152	50	True	0.001992375617452246	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695678053/version_0	1	336	2	1	0.0848344568450191	True	128	128	83	50	4720500	4	LSTMEncoder	33		min	0.0002502841742699596	1	0.3333333333333333	36878	5	loss	0.6532347432289276	4	4	630	279	0.001190789928528254	1695685221.980345	0.6167081594467163	7163.7862429618835	0.6920385956764221	22119	0.9710000157356262	fearless-sweep-198
44	attentive_lstm	0.9924479341488196	0.9924133510858528		0.3355579638259487	6.0239919147975325e-05	0.4274164819996865	3	1	adam	warmupinvsqrt	2	912	1	512	50	True	1.472638995800824e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695676236/version_0	1	496	2	1	0.14839092918846036	True	128	128	83	50	895600	1	LSTMEncoder	33		min	6.0239919147975325e-05	1	0.3333333333333333	1964	5	loss	0.3355579638259487	4	1	459	203	9.765796694819856e-07	1695677992.101615	2.8393332958221436	1749.9471340179443	3.430905818939209	4487	0.0	apricot-sweep-194
45	attentive_lstm	0.9687711105777906	0.9944292655563874		0.12030900691511866	9.164611854643346e-05	0.02354747186948647	3	1	adam	None	2	128	1	512	50	True	0.006896515989892478	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695676192/version_0	1	208	2	1	0.0828890680272447	True	128	128	83	50	15500	2	LSTMEncoder	33		min	9.164611854643346e-05	1	0.3333333333333333	0	5	loss	0.12030900691511866	4	2	531	235	0.006896515989892478	1695678182.0948708	1.3913730382919312	1984.2623977661133	2.7795798778533936	18643	0.9459999799728394	prime-sweep-192
46	attentive_lstm	0.9410125071282296	0.9939930937683308		0.8759172934309353	0.0005284430421231316	0.08763893472309581	3	1	adam	None	2	400	1	960	50	True	0.007613364208384395	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695674142/version_0	1	112	2	1	0.106943660365269	True	128	128	83	50	1132900	2	LSTMEncoder	33		min	0.0005284430421231316	1	0.3333333333333333	0	5	loss	0.8759172934309353	4	2	936	415	0.007613364208384395	1695680270.1974232	0.8316354751586914	6075.183423280716	0.973178505897522	10399	0.953000009059906	toasty-sweep-184
47	attentive_lstm	0.8945778314843837	0.98696563228844		0.6977517205594199	0.0005624794644879108	0.47662861906055104	3	1	adam	reduceonplateau	2	1424	1	1088	50	True	0.0021560285832183143	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695672614/version_0	1	320	1	1	0.09727154508605372	True	128	128	83	50	1015900	5	LSTMEncoder	33		min	0.0005624794644879108	1	0.3333333333333333	0	5	loss	0.6977517205594199	4	5	765	339	0.0005624794644879108	1695678259.8728516	0.6905527114868164	5638.6612186431885	0.7448587417602539	9859	0.9679999947547911	likely-sweep-183
48	attentive_lstm	0.8170954395925282	0.9858367811417832		0.3152447987109655	0.00011436718666639467	0.49815572730137514	3	1	adam	warmupinvsqrt	2	1136	1	704	50	True	2.874296040704764e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695670891/version_0	1	336	2	1	0.14555326120179846	True	128	128	83	50	2100700	5	LSTMEncoder	33		min	0.00011436718666639467	1	0.3333333333333333	7396	5	loss	0.3152447987109655	4	5	1800	799	1.457489074271298e-05	1695678147.7462564	0.9793066382408142	7250.051050424576	1.0602338314056396	28799	0.9580000042915344	frosty-sweep-181
49	attentive_lstm	0.965302296890702	0.9931300137447768		0.890472839884517	0.00013059317236479372	0.34630726287054897	3	1	adam	None	2	288	1	576	50	True	5.401717639436096e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695670400/version_0	1	432	1	1	0.16328430827086532	True	128	128	83	50	2852400	2	LSTMEncoder	33		min	0.00013059317236479372	1	0.3333333333333333	0	5	loss	0.890472839884517	4	2	1422	631	5.401717639436096e-05	1695676143.2146692	1.0718183517456057	5736.1307582855225	1.1505451202392578	22119	0.9570000171661376	solar-sweep-180
50	attentive_lstm	0.974489533316494	0.980424935874607		0.6356038798783445	0.0005365518547764151	0.07154073611949763	3	1	adam	None	2	832	1	576	50	True	0.0003520009115877447	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695669587/version_0	1	400	2	1	0.16432093804601894	True	128	128	83	50	1916100	4	LSTMEncoder	33		min	0.0005365518547764151	1	0.3333333333333333	0	5	loss	0.6356038798783445	4	4	1305	579	0.0003520009115877447	1695676146.3343587	1.069269776344299	6549.0782997608185	1.1403270959854126	14499	0.9670000076293944	light-sweep-176
51	attentive_lstm	0.977976271515864	0.9910348290229676		0.7932121262545423	0.0008101339211206463	0.2740543489434863	3	1	adam	warmupinvsqrt	2	1392	1	704	50	True	2.9945701888797313e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695669147/version_0	1	80	1	1	0.18233349361963425	True	128	128	83	50	3170400	2	LSTMEncoder	33		min	0.0008101339211206463	1	0.3333333333333333	6832	5	loss	0.7932121262545423	4	2	459	203	1.95751616855048e-06	1695671012.6572294	3.0068018436431885	1857.0376694202423	3.1562609672546387	4487	0.0	pious-sweep-175
52	attentive_lstm	0.8082474938462606	0.988740247890822		0.1814781944465403	0.00025008884714209577	0.4240074008448403	3	1	adam	reduceonplateau	2	752	1	1856	50	True	4.2610825155907145e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695668751/version_0	1	432	2	1	0.144257878686725	True	128	128	83	50	4139500	5	LSTMEncoder	33		min	0.00025008884714209577	1	0.3333333333333333	0	5	loss	0.1814781944465403	4	5	1278	567	4.2610825155907145e-05	1695693113.506833	0.960960566997528	24355.589498996735	1.01242196559906	15335	0.9639999866485596	stellar-sweep-174
53	attentive_lstm	0.9375574014352376	0.9915300653481606		0.7813431850917584	0.0008626065078426327	0.27269569940053917	3	1	adam	warmupinvsqrt	2	592	1	384	50	True	3.755544627300287e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695668180/version_0	1	512	2	1	0.11616174491749526	True	128	128	83	50	2251900	2	LSTMEncoder	33		min	0.0008626065078426327	1	0.3333333333333333	7607	5	loss	0.7813431850917584	4	2	459	203	3.4074890255851955e-06	1695669131.994251	2.201883316040039	905.4359669685364	3.178165912628174	6935	0.0	sandy-sweep-172
54	attentive_lstm	0.9463792893629543	0.9951881406217076		0.2587098562701947	0.0004481110830390049	0.36297050870495096	3	1	adam	warmupinvsqrt	2	1920	1	1536	50	True	0.00020891544045810627	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695667759/version_0	1	32	1	1	0.12282990132780612	True	128	128	83	50	2652200	5	LSTMEncoder	33		min	0.0004481110830390049	1	0.3333333333333333	5525	5	loss	0.2587098562701947	4	5	1278	567	0.0001423100277160174	1695684957.1838892	0.8436415791511536	17191.00535607338	0.8952269554138184	11927	0.9559999704360962	proud-sweep-171
55	attentive_lstm	0.8976412503297475	0.9840395887100396		0.5189987700947881	0.0002346030598839074	0.4102062672934339	3	1	adam	warmupinvsqrt	2	1856	1	640	50	True	9.930815420776912e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695667682/version_0	1	160	1	1	0.0008620537347790114	True	128	128	83	50	647300	4	LSTMEncoder	33		min	0.0002346030598839074	1	0.3333333333333333	1395	5	loss	0.5189987700947881	4	4	1800	799	2.7976107214869588e-06	1695675972.3564084	0.14141368865966797	8280.925768375397	0.4461204409599304	17599	0.828000009059906	radiant-sweep-169
56	attentive_lstm	0.9566600856722948	0.9903457364757896		0.2762245453371726	0.0002336535702266592	0.23028295280051475	3	1	adam	None	2	1632	1	512	50	True	0.0002494154444783791	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695667657/version_0	1	384	2	1	0.09210333181915505	True	128	128	83	50	3984500	2	LSTMEncoder	33		min	0.0002336535702266592	1	0.3333333333333333	0	5	loss	0.2762245453371726	4	2	1800	799	0.0002494154444783791	1695672586.2395663	0.6569934487342834	4923.0317442417145	0.7387111186981201	19999	0.9670000076293944	bright-sweep-168
57	attentive_lstm	0.9004532765515795	0.9953449876738488		0.3605449900641956	0.0009235928620727064	0.06694633917731335	3	1	adam	None	2	1728	1	512	50	True	0.00042599452750838866	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695667614/version_0	1	496	2	1	0.07072282820670726	True	128	128	83	50	58400	4	LSTMEncoder	33		min	0.0009235928620727064	1	0.3333333333333333	0	5	loss	0.3605449900641956	4	4	792	351	0.00042599452750838866	1695669857.3786972	0.5227649211883545	2221.754404067993	0.5808318853378296	8447	0.9660000205039978	usual-sweep-167
58	attentive_lstm	0.8573601812140641	0.9915111164730336		0.8045133036248101	0.00025888760386707816	0.4509317359224827	3	1	adam	None	2	80	1	1728	50	True	5.4300016613146065e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695666457/version_0	1	144	1	1	0.17213067625658984	True	128	128	83	50	4026500	3	LSTMEncoder	33		min	0.00025888760386707816	1	0.3333333333333333	0	5	loss	0.8045133036248101	4	3	783	347	5.4300016613146065e-05	1695678021.6507125	1.1141263246536257	11557.446071386335	1.1773662567138672	43499	0.9589999914169312	worthy-sweep-165
59	attentive_lstm	0.8538026928228943	0.9925382906575296		0.46912412650259494	0.0008135735774183519	0.169523604496137	3	1	adam	reduceonplateau	2	1536	1	512	50	True	0.005912076247679026	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695666412/version_0	1	80	1	1	0.06533184826946921	True	128	128	83	50	1919800	3	LSTMEncoder	33		min	0.0008135735774183519	1	0.3333333333333333	0	5	loss	0.46912412650259494	4	3	675	299	0.0008135735774183519	1695668116.9700046	0.48965561389923096	1693.2759034633636	0.5661666989326477	5999	0.9700000286102296	crimson-sweep-164
60	attentive_lstm	0.8596934617648232	0.9918079886241006		0.6148695138705644	0.0008466535956481	0.11779654586184668	3	1	adam	reduceonplateau	2	1696	1	256	50	True	2.2306196446602816e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695666346/version_0	1	48	1	1	0.0190226310118482	True	128	128	83	50	4304000	2	LSTMEncoder	33		min	0.0008466535956481	1	0.3333333333333333	0	5	loss	0.6148695138705644	4	2	459	203	2.2306196446602816e-06	1695666999.076107	2.713799476623535	638.8988189697266	2.9434359073638916	4895	0.0	clean-sweep-163
61	attentive_lstm	0.945338479524222	0.9899821884312596		0.6847698633284344	0.00033214337219194075	0.1397832532412866	3	1	adam	reduceonplateau	2	1824	1	512	50	True	0.001400466315965737	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695665805/version_0	1	368	2	1	0.03008663945595091	True	128	128	83	50	2272100	2	LSTMEncoder	33		min	0.00033214337219194075	1	0.3333333333333333	0	5	loss	0.6847698633284344	4	2	1008	447	0.00033214337219194075	1695668738.6065602	0.24860559403896332	2926.744145154953	0.37440645694732666	9855	0.9649999737739564	sweepy-sweep-162
62	attentive_lstm	0.8275928003395333	0.98984923491492		0.7307583814121917	0.0006422699620467967	0.48953584500017344	3	1	adam	warmupinvsqrt	2	272	1	704	50	True	0.004750844388884023	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695665604/version_0	1	160	1	1	0.12576048064350823	True	128	128	83	50	1586600	3	LSTMEncoder	33		min	0.0006422699620467967	1	0.3333333333333333	5833	5	loss	0.7307583814121917	4	3	738	327	0.003298694189249311	1695668396.524794	2.339243650436402	2783.1962139606476	3.462661027908325	12135	0.9589999914169312	confused-sweep-161
