	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	val_loss	_timestamp	train_loss	_step	lr-Adam	_runtime	trainer/global_step	epoch	max_val_accuracy	name
209	attentive_lstm	0.8720924491995024	0.9809663026523286		0.4207194407917378	0.0008034417720933445	0.4297416316550577	3	1	adam	reduceonplateau	2	768	1	1024	34	True	0.0031230126775001732	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696577493/version_0	1	160	2	1	0.06720513413208265	True	128	128	67	34	1952400	2	LSTMEncoder	33		min	0.0008034417720933445	1	0.3333333333333333	0	5	loss	0.4207194407917378	4	2	0.47605177760124207	1696579574.888829	0.4712565839290619	486	0.0008034417720933445	2070.924560070038	5831	215	0.9900000095367432	radiant-sweep-11
210	attentive_lstm	0.8834029961562316	0.9986535454328864		0.7132827338060593	0.0003843520993934837	0.3584743007128265	3	1	adam	reduceonplateau	2	240	1	1920	34	True	0.004514738762161166	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696576958/version_0	1	304	2	1	0.08488519509916011	True	128	128	67	34	2706300	2	LSTMEncoder	33		min	0.0003843520993934837	1	0.3333333333333333	0	5	loss	0.7132827338060593	4	2	0.5790731906890869	1696583020.9694328	0.575681746006012	504	0.0003843520993934837	6055.5153868198395	6495	223	0.9900000095367432	unique-sweep-10
211	attentive_lstm	0.8817472451555146	0.9978534554678032		0.8515771274657084	0.0002182674065843083	0.30427850034653176	3	1	adam	reduceonplateau	2	2016	1	1792	34	True	1.4121916987356546e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696576302/version_0	1	272	2	1	0.15637131186537465	True	128	128	67	34	3664600	1	LSTMEncoder	33		min	0.0002182674065843083	1	0.3333333333333333	0	5	loss	0.8515771274657084	4	1	1.0173931121826172	1696605446.006652	0.9826608896255492	1800	1.4121916987356546e-06	29135.940879821777	22399	799	0.9800000190734864	warm-sweep-9
212	attentive_lstm	0.8064963376937189	0.9822666580487892		0.462308541279126	0.0003942431766809482	0.2388105177829696	3	1	adam	warmupinvsqrt	2	1440	1	1536	34	True	0.004149531794701728	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696576288/version_0	1	128	1	1	0.1756128356952905	True	128	128	67	34	1542900	3	LSTMEncoder	33		min	0.0003942431766809482	1	0.3333333333333333	6428	5	loss	0.462308541279126	4	3	1.0585453510284424	1696580266.194992	1.0561875104904177	522	0.004064733171990683	3970.6136391162872	6727	231	0.9900000095367432	bright-sweep-8
213	attentive_lstm	0.9956505633665422	0.9817222109151906		0.8738778689607328	0.00047787625621825106	0.0669726842694558	3	1	adam	reduceonplateau	2	1328	1	1792	34	True	1.8058122379295827e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696575901/version_0	1	176	2	1	0.09870938558077023	True	128	128	67	34	851800	3	LSTMEncoder	33		min	0.00047787625621825106	1	0.3333333333333333	0	5	loss	0.8738778689607328	4	3	0.6559897065162659	1696582779.533566	0.6513386368751526	621	1.8058122379295827e-05	6871.924320936203	11591	275	0.9900000095367432	fresh-sweep-7
214	attentive_lstm	0.8342532761063843	0.9879666977683969		0.2244996112491882	0.0007716440422521314	0.029237475643161814	3	1	adam	reduceonplateau	2	528	1	1344	34	True	3.191308054982268e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696575809/version_0	1	416	1	1	0.17429651247683134	True	128	128	67	34	4732700	3	LSTMEncoder	33		min	0.0007716440422521314	1	0.3333333333333333	0	5	loss	0.2244996112491882	4	3	1.0506608486175537	1696581471.5405655	1.046851396560669	612	3.191308054982268e-05	5654.833860397339	10607	271	0.9900000095367432	astral-sweep-6
215	attentive_lstm	0.9581925727546344	0.9830329208285824		0.5979411809553875	0.0007746278403471633	0.20714402977599575	3	1	adam	None	2	896	1	1856	34	True	6.993948373726404e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696575528/version_0	1	224	2	1	0.10575706232075607	True	128	128	67	34	4945300	5	LSTMEncoder	33		min	0.0007746278403471633	1	0.3333333333333333	0	5	loss	0.5979411809553875	4	5	0.6960757374763489	1696592310.6394916	0.6931965351104736	927	6.993948373726404e-06	16758.660621643066	12771	411	0.9900000095367432	radiant-sweep-5
216	attentive_lstm	0.9364405788872784	0.983327458695422		0.17988079398782084	2.969774899358422e-05	0.08552765331869311	3	1	adam	None	2	1200	1	512	34	True	9.61231876035602e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696574867/version_0	1	336	1	1	0.05354501141614703	True	128	128	67	34	4794200	2	LSTMEncoder	33		min	2.969774899358422e-05	1	0.3333333333333333	0	5	loss	0.17988079398782084	4	2	0.393110454082489	1696578669.6609828	0.38965654373168945	1512	9.61231876035602e-06	3793.871123790741	19487	671	0.9900000095367432	frosty-sweep-3
217	attentive_lstm	0.8956176233221657	0.9942979943211948		0.14484579403944206	0.0008623939167301258	0.31409018848820514	3	1	adam	None	2	1552	1	1984	34	True	5.174715531479686e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696574867/version_0	1	272	2	1	0.0014961268685661055	True	128	128	67	34	1097400	3	LSTMEncoder	33		min	0.0008623939167301258	1	0.3333333333333333	0	5	loss	0.14484579403944206	4	3	0.024851422756910324	1696596256.8728342	0.016896555200219154	909	5.174715531479686e-06	21380.9700922966	14543	403	0.9900000095367432	pretty-sweep-4
218	attentive_lstm	0.9718271741734869	0.9913700702075672		0.18524786083160408	0.0002877842966953103	0.4755897847549359	3	1	adam	None	2	1360	1	1792	34	True	0.0077588883671863475	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696574349/version_0	1	304	2	1	0.056743578142626275	True	128	128	67	34	2515200	2	LSTMEncoder	33		min	0.0002877842966953103	1	0.3333333333333333	0	5	loss	0.18524786083160408	4	2	4.103358268737793	1696583482.434672	0.685972273349762	837	0.0077588883671863475	9124.462668180466	15251	371	0.23999999463558197	celestial-sweep-2
219	attentive_lstm	0.911019696976596	0.9959668782034656		0.7929063651505656	0.00013755262373667127	0.26301460163015156	3	1	adam	None	2	1136	1	1472	34	True	0.0001638144544010858	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/attentive_lstm/1696574078/version_0	1	496	1	1	0.03876130997674043	True	128	128	67	34	2452300	2	LSTMEncoder	33		min	0.00013755262373667127	1	0.3333333333333333	0	5	loss	0.7929063651505656	4	2	0.29900431632995605	1696578039.2663937	0.2925528585910797	504	0.0001638144544010858	3954.6385736465454	10975	223	0.9900000095367432	comfy-sweep-1
