	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	val_loss	_timestamp	train_loss	trainer/global_step	_step	lr-Adam	_runtime	max_val_accuracy	name
85	transformer	0.9847907861649796	0.996398464299436		0.8861848236285	0.0007362775114430646	0.1698728864892357	3	1	adam	warmupinvsqrt	2	32	1	1536	50	True	1.0944198703330762e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695355209/version_0	6	464	6	8	0.07763944701161068	True	128	128	83	50	1142800	3	TransformerEncoder	33		min	0.0007362775114430646	1	0.3333333333333333	35712	5	loss	0.8861848236285	4	3	583	0.6750149726867676	1695370171.5780342	0.5665006637573242	182791	1314	4.8415521018051134e-06	14955.490480184557	0.9670000076293944	graceful-sweep-143
86	transformer	0.920091278036652	0.9931568761212538		0.5073631376669485	0.00017008521028043564	0.2195853402001256	3	1	adam	warmupinvsqrt	2	1936	1	896	50	True	0.00046739281801972754	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695355181/version_0	2	144	4	2	0.010282824299910188	True	128	128	83	50	1070900	5	TransformerEncoder	33		min	0.00017008521028043564	1	0.3333333333333333	2212	5	loss	0.5073631376669485	4	5	763	0.15218116343021393	1695356919.4774797	0.10440023243427277	16043	1719	0.00017366115282141086	1732.2733285427094	0.968999981880188	upbeat-sweep-142
87	transformer	0.9696464281692324	0.9823099174382812		0.2219619694246311	0.0007676476430167645	0.38346836917779265	3	1	adam	warmupinvsqrt	2	336	1	1280	50	True	0.002656305833046785	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695355112/version_0	6	272	4	8	0.02523863660563941	True	128	128	83	50	4858100	2	TransformerEncoder	33		min	0.0007676476430167645	1	0.3333333333333333	14458	5	loss	0.2219619694246311	4	2	799	0.3262220025062561	1695359686.16237	0.21911078691482544	23999	1800	0.002062994970301639	4564.852696895599	0.9729999899864196	leafy-sweep-141
88	transformer	0.9771238859156994	0.996410775038762		0.7583858538827989	0.0003542933348686895	0.043497722476058986	3	1	adam	reduceonplateau	2	1104	1	1024	50	True	0.0001602007329727478	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695354355/version_0	2	384	6	2	0.17066268625707764	True	128	128	83	50	2543700	2	TransformerEncoder	33		min	0.0003542933348686895	1	0.3333333333333333	0	5	loss	0.7583858538827989	4	2	419	1.1862750053405762	1695356294.6756225	1.1038583517074585	11759	945	0.0001602007329727478	1931.2639825344088	0.962000012397766	earthy-sweep-140
89	transformer	0.9945166995110324	0.9847374507151788		0.7452149338024965	0.000966122589081998	0.14325969209083278	3	1	adam	None	2	2048	1	512	50	True	0.0021182539949694498	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695352472/version_0	6	496	4	2	0.1849758155898298	True	128	128	83	50	1182300	2	TransformerEncoder	33		min	0.000966122589081998	1	0.3333333333333333	0	5	loss	0.7452149338024965	4	2	203	3.874971866607666	1695355068.791735	2.6954987049102783	4079	459	0.0021182539949694498	2588.26916885376	0.0	smooth-sweep-139
90	transformer	0.938689855254921	0.9920688396595712		0.13476284565969474	0.0005868038367430663	0.031656311741510956	3	1	adam	None	2	704	1	576	50	True	0.005947477563970583	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695352118/version_0	4	448	6	4	0.122579276189663	True	128	128	83	50	1565500	2	TransformerEncoder	33		min	0.0005868038367430663	1	0.3333333333333333	0	5	loss	0.13476284565969474	4	2	315	3.4054951667785645	1695355168.618504	1.985323190689087	9163	711	0.005947477563970583	3044.652755022049	0.0010000000474974513	stilted-sweep-138
91	transformer	0.880277090945073	0.9951287779942154		0.1761521382533557	0.00010580724042581532	0.10514507569171729	3	1	adam	reduceonplateau	2	1264	1	2048	50	True	8.083938870796061e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695351836/version_0	8	112	8	2	0.03267136680657703	True	128	128	83	50	4283400	4	TransformerEncoder	33		min	0.00010580724042581532	1	0.3333333333333333	0	5	loss	0.1761521382533557	4	4	695	0.34365594387054443	1695355498.9378648	0.26781171560287476	22271	1566	8.083938870796061e-05	3655.015266895294	0.9679999947547911	olive-sweep-137
92	transformer	0.8307814593451605	0.990992573296727		0.2710699010757394	0.000925024641332228	0.31052741778688586	3	1	adam	None	2	976	1	1984	50	True	1.6675129148063265e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695351576/version_0	2	416	6	4	0.18862259471610612	True	128	128	83	50	4944300	4	TransformerEncoder	33		min	0.000925024641332228	1	0.3333333333333333	0	5	loss	0.2710699010757394	4	4	799	1.337536096572876	1695369113.9937758	1.222095966339111	16799	1800	1.6675129148063265e-05	17532.00634288788	0.9419999718666076	super-sweep-136
93	transformer	0.9191748301875288	0.9850175329540392		0.5816324616601382	5.381846585791384e-05	0.3199272724387022	3	1	adam	warmupinvsqrt	2	1376	1	1728	50	True	4.118225615668373e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695351270/version_0	8	256	8	2	0.1807498440717027	True	128	128	83	50	1485700	4	TransformerEncoder	33		min	5.381846585791384e-05	1	0.3333333333333333	4318	5	loss	0.5816324616601382	4	4	799	1.261217713356018	1695357825.3360772	1.1699026823043823	23999	1800	1.747903442054735e-05	6548.666806221008	0.9549999833106996	different-sweep-135
94	transformer	0.938315674556594	0.9874019635572348		0.87049803706047	0.00019699270901502987	0.3565910536884213	3	1	adam	reduceonplateau	2	1696	1	960	50	True	0.0019751121159305583	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695350380/version_0	2	416	6	2	0.021390928096771192	True	128	128	83	50	885700	5	TransformerEncoder	33		min	0.00019699270901502987	1	0.3333333333333333	0	5	loss	0.87049803706047	4	5	799	0.5442862510681152	1695354301.7220788	0.32758235931396484	19199	1800	0.00019699270901502987	3914.39168381691	0.8119999766349792	dauntless-sweep-134
95	transformer	0.8699835614100351	0.9874772217101432		0.4304438273914667	0.0003003722508860441	0.327789018288818	3	1	adam	warmupinvsqrt	2	32	1	1024	50	True	0.0014446343071696794	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695349573/version_0	6	96	2	4	0.19570131914892233	True	128	128	83	50	2788900	4	TransformerEncoder	33		min	0.0003003722508860441	1	0.3333333333333333	87153	5	loss	0.4304438273914667	4	4	799	1.316332459449768	1695360723.15622	1.2529085874557495	250399	1800	0.0008528124588267437	11144.21847987175	0.9660000205039978	effortless-sweep-133
96	transformer	0.806322269228732	0.9867437452338784		0.1950022240526945	0.00018592915681216128	0.031338650049217265	3	1	adam	None	2	1152	1	1792	50	True	0.006405598141068277	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695349199/version_0	8	48	6	4	0.005061751636218559	True	128	128	83	50	3475100	3	TransformerEncoder	33		min	0.00018592915681216128	1	0.3333333333333333	0	5	loss	0.1950022240526945	4	3	539	0.19282466173171997	1695351258.8141968	0.06021002680063248	14579	1215	0.006405598141068277	2049.542099714279	0.9629999995231628	honest-sweep-132
97	transformer	0.804209937853965	0.9815749565243744		0.424805542456672	0.0003951613557789565	0.06293096433449613	3	1	adam	warmupinvsqrt	2	1568	1	384	50	True	2.9002894231575298e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695348902/version_0	4	256	8	8	0.004363285853977783	True	128	128	83	50	2355900	2	TransformerEncoder	33		min	0.0003951613557789565	1	0.3333333333333333	6009	5	loss	0.424805542456672	4	2	799	0.20046895742416385	1695352456.9880707	0.04572929069399834	20799	1800	1.5598483474681848e-05	3548.138597726822	0.9539999961853028	comfy-sweep-131
98	transformer	0.860429356042879	0.9988120382163568		0.2952894219800185	0.0006532098676047436	0.31592377125987325	3	1	adam	reduceonplateau	2	1344	1	704	50	True	2.3616664399657994e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695348594/version_0	2	240	8	4	0.18771471310236612	True	128	128	83	50	501900	1	TransformerEncoder	33		min	0.0006532098676047436	1	0.3333333333333333	0	5	loss	0.2952894219800185	4	1	799	1.3833467960357666	1695351822.695463	1.2396657466888428	18399	1800	2.3616664399657994e-05	3221.237892866134	0.925000011920929	ruby-sweep-130
99	transformer	0.9751332374705344	0.9910609695988584		0.7279376044578348	0.0005518944140473499	0.10845580029694953	3	1	adam	warmupinvsqrt	2	1200	1	2048	50	True	1.276912012827021e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695346999/version_0	8	432	4	2	0.06312586938357523	True	128	128	83	50	3725300	2	TransformerEncoder	33		min	0.0005518944140473499	1	0.3333333333333333	9313	5	loss	0.7279376044578348	4	2	799	0.7867352962493896	1695359295.077798	0.5709937810897827	19999	1800	8.718913723322242e-07	12289.409763097765	0.8550000190734863	twilight-sweep-129
100	transformer	0.8648493149464749	0.997681848488082		0.40930628838579186	0.00096481095421116	0.17305390709053536	3	1	adam	reduceonplateau	2	448	1	960	50	True	7.6160022563702865e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695345478/version_0	2	208	6	8	0.17051531293762057	True	128	128	83	50	5300	3	TransformerEncoder	33		min	0.00096481095421116	1	0.3333333333333333	0	5	loss	0.40930628838579186	4	3	799	1.3504106998443604	1695348581.911273	1.1757164001464844	18399	1800	7.6160022563702865e-06	3087.0150349140167	0.8870000243186951	northern-sweep-128
101	transformer	0.8989259122900861	0.9933460777551192		0.7057226083586714	0.0009628980686637228	0.10264242819761882	3	1	adam	warmupinvsqrt	2	384	1	896	50	True	1.7279077038087615e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695345027/version_0	4	496	8	2	0.07389582955760676	True	128	128	83	50	4152200	3	TransformerEncoder	33		min	0.0009628980686637228	1	0.3333333333333333	10813	5	loss	0.7057226083586714	4	3	799	0.6383827924728394	1695352097.6543975	0.5449967980384827	21599	1800	1.223315196323837e-05	7064.16593170166	0.9580000042915344	iconic-sweep-127
102	transformer	0.8019488419232454	0.9985911680296669		0.16255605660719274	0.00018339206740009147	0.19484870962275289	3	1	adam	warmupinvsqrt	2	1312	1	896	50	True	0.0004308111061174714	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695344785/version_0	6	480	4	8	0.04721454297145103	True	128	128	83	50	3482800	4	TransformerEncoder	33		min	0.00018339206740009147	1	0.3333333333333333	10618	5	loss	0.16255605660719274	4	4	695	0.44319504499435425	1695350364.6083422	0.37053704261779785	21575	1566	0.0003024370560705272	5569.595700263977	0.9729999899864196	fresh-sweep-126
103	transformer	0.9548534554986274	0.9870596958707092		0.5684718178728324	0.000175449489801395	0.2447627305683255	3	1	adam	reduceonplateau	2	144	1	128	50	True	0.0003764221415062686	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695344759/version_0	6	64	6	8	0.0215668044201206	True	128	128	83	50	1660000	5	TransformerEncoder	33		min	0.000175449489801395	1	0.3333333333333333	0	5	loss	0.5684718178728324	4	5	799	0.264987587928772	1695349557.914196	0.2034728080034256	55999	1800	0.000175449489801395	4789.7794070243835	0.9670000076293944	fancy-sweep-125
104	transformer	0.9044291508774752	0.9909316754521948		0.14022141568851076	0.0004188216219155587	0.384505327459817	3	1	adam	None	2	1104	1	1408	50	True	0.001259167253880865	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695343872/version_0	8	160	8	2	0.19075070039792127	True	128	128	83	50	4841100	2	TransformerEncoder	33		min	0.0004188216219155587	1	0.3333333333333333	0	5	loss	0.14022141568851076	4	2	547	1.275503396987915	1695346979.9853318	1.2186833620071411	15343	1233	0.001259167253880865	3093.8935627937317	0.9710000157356262	graceful-sweep-124
105	transformer	0.9713320122883276	0.997073769528928		0.4120911097986759	0.0002688385269344048	0.26443374671054204	3	1	adam	None	2	528	1	1920	50	True	0.0007082534782221256	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695343622/version_0	6	400	8	2	0.02852750696674087	True	128	128	83	50	2840600	2	TransformerEncoder	33		min	0.0002688385269344048	1	0.3333333333333333	0	5	loss	0.4120911097986759	4	2	679	0.3658082187175751	1695355188.3659704	0.2452739775180817	25839	1530	0.0007082534782221256	11558.761904478071	0.9710000157356262	upbeat-sweep-123
106	transformer	0.8703441929331125	0.9809608249381756		0.2368604008625641	0.0006306571980632059	0.3259577745713185	3	1	adam	reduceonplateau	2	256	1	2048	50	True	1.6347395448051418e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695343260/version_0	4	128	8	4	0.1817142398255416	True	128	128	83	50	3658000	4	TransformerEncoder	33		min	0.0006306571980632059	1	0.3333333333333333	0	5	loss	0.2368604008625641	4	4	799	1.3864715099334717	1695351559.9274552	1.2381863594055176	31999	1800	1.6347395448051418e-05	8291.129949092865	0.9010000228881836	sparkling-sweep-122
107	transformer	0.8433588162982908	0.980165973132666		0.6587669146656419	0.0005447432148884173	0.3816748890305654	3	1	adam	warmupinvsqrt	2	1808	1	1728	50	True	0.001677159440550653	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695341835/version_0	2	224	8	2	0.10690881516163124	True	128	128	83	50	4227700	4	TransformerEncoder	33		min	0.0005447432148884173	1	0.3333333333333333	9353	5	loss	0.6587669146656419	4	4	799	0.8888332843780518	1695345454.084226	0.7622236609458923	18399	1800	0.0011964994701794318	3611.760587215424	0.968999981880188	helpful-sweep-121
108	transformer	0.9045978388999854	0.9911848213483476		0.16264579236376042	7.23870061203983e-05	0.2340397471142545	3	1	adam	warmupinvsqrt	2	1264	1	1472	50	True	0.0034661021818983328	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695341669/version_0	8	400	6	2	0.006398595665047613	True	128	128	83	50	164100	3	TransformerEncoder	33		min	7.23870061203983e-05	1	0.3333333333333333	519	5	loss	0.16264579236376042	4	3	207	5.484034538269043	1695344771.0070474	1.9271496534347536	6655	468	0.0009702080612286592	3092.8060133457184	0.8119999766349792	fine-sweep-120
109	transformer	0.9701733755971298	0.9942008043319034		0.2894283336971861	0.0003631276351755092	0.1288782973343383	3	1	adam	warmupinvsqrt	2	128	1	320	50	True	5.279027160929393e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695341089/version_0	2	480	6	4	0.17775480527607565	True	128	128	83	50	4127000	4	TransformerEncoder	33		min	0.0003631276351755092	1	0.3333333333333333	32242	5	loss	0.2894283336971861	4	4	799	1.2065200805664062	1695345009.911505	1.1419410705566406	63199	1800	3.7729230524767275e-05	3911.705308914185	0.9679999947547911	amber-sweep-119
110	transformer	0.8072641400921682	0.989512730654514		0.891105854883729	0.0005314082413889989	0.07057482550422106	3	1	adam	warmupinvsqrt	2	1600	1	1856	50	True	9.39003724886872e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695340303/version_0	8	384	8	2	0.0805304821927942	True	128	128	83	50	1291100	1	TransformerEncoder	33		min	0.0005314082413889989	1	0.3333333333333333	3227	5	loss	0.891105854883729	4	1	799	0.6488629579544067	1695348887.4547844	0.5837306380271912	19999	1800	3.7741869076016966e-05	8577.70442032814	0.9660000205039978	fancy-sweep-118
111	transformer	0.8003413341479695	0.983004600269944		0.12880838513495282	0.00022401612254537473	0.19445345819115295	3	1	adam	reduceonplateau	2	1760	1	128	50	True	1.035161039382808e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695340227/version_0	4	96	8	8	0.10143363401492515	True	128	128	83	50	1928700	4	TransformerEncoder	33		min	0.00022401612254537473	1	0.3333333333333333	0	5	loss	0.12880838513495282	4	4	203	3.206625699996948	1695341075.0684285	3.1251487731933594	4691	459	1.035161039382808e-06	841.8160955905914	0.0	worthy-sweep-117
112	transformer	0.8322124382234368	0.9924915409616616		0.5289004403285131	0.0003021271545262564	0.482681054415437	3	1	adam	reduceonplateau	2	1376	1	320	50	True	2.360366785674773e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695339583/version_0	4	448	8	8	0.01469697610187859	True	128	128	83	50	4603000	4	TransformerEncoder	33		min	0.0003021271545262564	1	0.3333333333333333	0	5	loss	0.5289004403285131	4	4	267	2.962075710296631	1695343610.641615	1.5291348695755005	8039	603	2.360366785674773e-06	4019.352902889252	0.0010000000474974513	soft-sweep-116
113	transformer	0.8777427547274635	0.9976556395160648		0.2470998288676808	0.0003479625148560752	0.4617889017868661	3	1	adam	warmupinvsqrt	2	912	1	512	50	True	0.002590884892838733	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695339510/version_0	4	224	8	8	0.1502497966351072	True	128	128	83	50	4704200	4	TransformerEncoder	33		min	0.0003479625148560752	1	0.3333333333333333	10316	5	loss	0.2470998288676808	4	4	799	1.1500416994094849	1695344723.4600182	1.0050650835037231	17599	1800	0.0019848105301250884	5205.145268201828	0.9729999899864196	fearless-sweep-115
114	transformer	0.8067249642108998	0.9883857420466564		0.6976639463355034	0.0008790756103587983	0.01756860972539226	3	1	adam	reduceonplateau	2	672	1	1728	50	True	0.00012778359089534136	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695338461/version_0	2	384	8	2	0.11031706809312156	True	128	128	83	50	3611600	3	TransformerEncoder	33		min	0.0008790756103587983	1	0.3333333333333333	0	5	loss	0.6976639463355034	4	3	543	0.8201131224632263	1695341637.304912	0.7647073864936829	16319	1224	0.00012778359089534136	3168.714826822281	0.9610000252723694	dutiful-sweep-114
115	transformer	0.936300302410058	0.9811479590375264		0.1027897955833427	0.0006730755530389316	0.12347122817522488	3	1	adam	warmupinvsqrt	2	1680	1	1472	50	True	0.000152535412740492	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695338461/version_0	8	160	4	4	0.10709190383291488	True	128	128	83	50	207000	4	TransformerEncoder	33		min	0.0006730755530389316	1	0.3333333333333333	492	5	loss	0.1027897955833427	4	4	687	0.8108474016189575	1695341821.9634347	0.7460070252418518	16511	1548	2.634930979068916e-05	3353.557330608368	0.9660000205039978	valiant-sweep-113
116	transformer	0.9572423073012704	0.9858007422468216		0.6667136591019991	0.0005938863651477586	0.4044476440666947	3	1	adam	reduceonplateau	2	1664	1	1472	50	True	0.0003959434543741941	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695337750/version_0	4	64	8	2	0.03106167568067919	True	128	128	83	50	3435100	5	TransformerEncoder	33		min	0.0005938863651477586	1	0.3333333333333333	0	5	loss	0.6667136591019991	4	5	799	0.5115591287612915	1695340287.7467082	0.3240884244441986	19999	1800	0.0003959434543741941	2530.793244123459	0.9369999766349792	sweet-sweep-112
117	transformer	0.9961987351636784	0.9903461292481198		0.15438154639781346	0.0007884642287639623	0.11191413307359772	3	1	adam	reduceonplateau	2	32	1	1664	50	True	5.070355750762447e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695337487/version_0	8	400	4	4	0.025986240664503925	True	128	128	83	50	2910700	2	TransformerEncoder	33		min	0.0007884642287639623	1	0.3333333333333333	0	5	loss	0.15438154639781346	4	2	799	0.3007297217845917	1695356459.530182	0.21871408820152283	250399	1800	5.070355750762447e-05	18965.31502008438	0.9739999771118164	splendid-sweep-111
118	transformer	0.9205705422115834	0.9807260687885464		0.872497012844628	0.00086340795061003	0.13447593993313156	3	1	adam	None	2	704	1	768	50	True	5.0407299762850225e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695336233/version_0	4	336	4	8	0.14386477228670771	True	128	128	83	50	2748700	4	TransformerEncoder	33		min	0.00086340795061003	1	0.3333333333333333	0	5	loss	0.872497012844628	4	4	799	1.0768005847930908	1695340207.6415367	0.983218550682068	23199	1800	5.0407299762850225e-06	3968.449675798416	0.9269999861717224	eager-sweep-110
119	transformer	0.8292267679670476	0.992526261881538		0.7019438065834142	6.661111464853343e-05	0.4373623050647405	3	1	adam	reduceonplateau	2	800	1	1984	50	True	4.923227966693826e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695335805/version_0	6	256	6	8	0.005680212240870786	True	128	128	83	50	543800	4	TransformerEncoder	33		min	6.661111464853343e-05	1	0.3333333333333333	0	5	loss	0.7019438065834142	4	4	799	0.7096364498138428	1695343847.4724667	0.30408725142478943	19999	1800	4.923227966693826e-06	8034.943579673767	0.7580000162124634	denim-sweep-108
120	transformer	0.963154159629086	0.9983478615553638		0.249788363229176	0.0002443643654132526	0.2616962369539283	3	1	adam	warmupinvsqrt	2	1296	1	320	50	True	0.0009583776367119018	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695335602/version_0	4	384	4	8	0.09912032153841745	True	128	128	83	50	2529300	4	TransformerEncoder	33		min	0.0002443643654132526	1	0.3333333333333333	5854	5	loss	0.249788363229176	4	4	595	0.7594033479690552	1695338439.5636685	0.7020594477653503	14303	1341	0.0006136191806585245	2830.3187811374664	0.972000002861023	radiant-sweep-107
121	transformer	0.9125720554986656	0.986751014975968		0.5096091242139332	0.00034467060432667057	0.16871162136892182	3	1	adam	None	2	832	1	2048	50	True	7.362712055840583e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695335512/version_0	8	48	6	8	0.16452267572643908	True	128	128	83	50	503100	2	TransformerEncoder	33		min	0.00034467060432667057	1	0.3333333333333333	0	5	loss	0.5096091242139332	4	2	799	1.705330491065979	1695343241.9069576	1.43632709980011	19999	1800	7.362712055840583e-06	7722.34466958046	0.5789999961853027	elated-sweep-106
122	transformer	0.9836166440555594	0.9962084260179482		0.7377396297289803	4.420830978375823e-05	0.3035273199148914	3	1	adam	warmupinvsqrt	2	768	1	832	50	True	1.9742877691885422e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695334823/version_0	6	128	6	4	0.12278610830798473	True	128	128	83	50	4836200	3	TransformerEncoder	33		min	4.420830978375823e-05	1	0.3333333333333333	12594	5	loss	0.7377396297289803	4	3	203	3.364390134811402	1695335787.466564	3.0465221405029297	5507	459	8.592243340417977e-07	956.0246870517732	0.0	rosy-sweep-105
123	transformer	0.8510718271650808	0.993072154448332		0.8931861571410279	0.00025145971375471895	0.3446815132910047	3	1	adam	warmupinvsqrt	2	816	1	1344	50	True	4.266181136852547e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695334638/version_0	2	240	6	2	0.06381607248903601	True	128	128	83	50	3204300	2	TransformerEncoder	33		min	0.00025145971375471895	1	0.3333333333333333	7853	5	loss	0.8931861571410279	4	2	799	0.6674070954322815	1695339494.670234	0.5526673793792725	19999	1800	2.674937849114624e-05	4847.971723079681	0.9340000152587892	iconic-sweep-104
124	transformer	0.8887002932132956	0.9958785688930284		0.39940488625008297	0.0007563565481436811	0.27264880196869445	3	1	adam	warmupinvsqrt	2	1808	1	1920	50	True	7.34769065814142e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695334409/version_0	8	48	8	2	0.17653470437525817	True	128	128	83	50	2312100	3	TransformerEncoder	33		min	0.0007563565481436811	1	0.3333333333333333	5115	5	loss	0.39940488625008297	4	3	799	1.3631982803344729	1695337723.190858	1.2218453884124756	18399	1800	3.876469536070057e-05	3305.3427991867065	0.8899999856948853	eager-sweep-103
125	transformer	0.9661371956626312	0.9805494945931524		0.6956910692659865	0.0009944328944862873	0.43466603772387274	3	1	adam	reduceonplateau	2	480	1	768	50	True	0.004914264235905276	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695332897/version_0	8	416	8	2	0.10184960544389916	True	128	128	83	50	3168600	1	TransformerEncoder	33		min	0.0009944328944862873	1	0.3333333333333333	0	5	loss	0.6956910692659865	4	1	203	4.8042755126953125	1695334809.8379097	2.536888360977173	4283	459	0.0009944328944862873	1904.6783933639529	0.0	sweepy-sweep-102
126	transformer	0.8019843161536805	0.9850851088196942		0.8786466265102323	8.594407939988822e-06	0.42086788644609385	3	1	adam	reduceonplateau	2	864	1	64	50	True	7.27000565577485e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695332473/version_0	8	144	2	2	0.007542383026660305	True	128	128	83	50	4518700	2	TransformerEncoder	33		min	8.594407939988822e-06	1	0.3333333333333333	0	5	loss	0.8786466265102323	4	2	799	1.4104104042053225	1695336216.896499	0.7770577073097229	19199	1800	7.27000565577485e-06	3737.7201006412506	0.39500001072883606	graceful-sweep-101
127	transformer	0.9901424166687977	0.9828850503181608		0.8378099442613642	0.0005286534459715964	0.2856357491843548	3	1	adam	warmupinvsqrt	2	528	1	512	50	True	4.850816559587865e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695332092/version_0	2	336	8	4	0.05906935900670789	True	128	128	83	50	3879300	5	TransformerEncoder	33		min	0.0005286534459715964	1	0.3333333333333333	14694	5	loss	0.8378099442613642	4	5	799	0.5494764447212219	1695337470.042924	0.4550784230232239	30399	1800	3.374579634827175e-05	5370.997758865356	0.9660000205039978	lunar-sweep-100
128	transformer	0.8348268674725607	0.9957654242351444		0.17405178813974276	0.0009759196347727438	0.07780985908652105	3	1	adam	reduceonplateau	2	1936	1	384	50	True	0.005270886842472247	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695331492/version_0	4	336	4	2	0.1812680384267645	True	128	128	83	50	3724900	3	TransformerEncoder	33		min	0.0009759196347727438	1	0.3333333333333333	0	5	loss	0.17405178813974276	4	3	203	3.67858362197876	1695332886.021746	2.372791290283203	4283	459	0.0009759196347727438	1385.3834669589996	0.0	sweepy-sweep-99
