	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	train_loss	trainer/global_step	_step	lr-Adam	_runtime	val_loss	_timestamp	max_val_accuracy	name
224	attentive_lstm	0.9443078035884828	0.9886629674587544		0.41372820524459664	0.0008917590087464751	0.12432305153028785	3	1	adam	warmupinvsqrt	2	320	1	1280	59	True	1.0474301319565355e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696867979/version_0	1	32	2	1	0.15991528326769702	True	128	128	98	59	2835700	3	LSTMEncoder	39		min	0.0008917590087464751	1	0.3333333333333333	17723	5	loss	0.41372820524459664	4	3	203	3.0336060523986816	12851	459	7.558305003437416e-07	5743.340426445007	3.1592912673950195	1696873746.1081405	0.0	vital-sweep-33
225	attentive_lstm	0.8969084403162288	0.9969311935779136		0.6054266804900454	0.0006179935306751652	0.0016336652060138237	3	1	adam	None	2	1424	1	1472	59	True	0.008467716833289968	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696866738/version_0	1	400	1	1	0.06646916352920758	True	128	128	98	59	2393500	2	LSTMEncoder	39		min	0.0006179935306751652	1	0.3333333333333333	0	5	loss	0.6054266804900454	4	2	211	0.7158078551292419	12083	477	0.008467716833289968	4803.606308698654	2.279022693634033	1696871551.2166426	0.7490000128746033	fallen-sweep-29
226	attentive_lstm	0.8648819747799324	0.9822550110606444		0.13680554426849742	0.0001023127840017504	0.3989775991828126	3	1	adam	None	2	1168	1	512	59	True	0.006609514367902963	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696866012/version_0	1	416	2	1	0.007738208906410016	True	128	128	98	59	1766500	5	LSTMEncoder	39		min	0.0001023127840017504	1	0.3333333333333333	0	5	loss	0.13680554426849742	4	5	239	1.9912256002426147	16559	540	0.006609514367902963	1897.8698797225952	4.0288801193237305	1696867943.184939	0.8820000290870667	clear-sweep-26
227	attentive_lstm	0.9912809570784048	0.9864608090489412		0.8469965720773557	0.0005303455856869261	0.1212691548125785	3	1	adam	reduceonplateau	2	448	1	1152	59	True	0.00010861610715234408	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_1	1	48	1	1	0.14034516101013833	True	128	128	98	59	4645100	4	LSTMEncoder	39		min	0.0005303455856869261	1	0.3333333333333333	0	5	loss	0.8469965720773557	4	4	703	0.9637941122055054	31679	1584	0.00010861610715234408	14783.082608938215	1.0852841138839722	1696878709.6861138	0.9269999861717224	blooming-sweep-23
228	attentive_lstm	0.9345210051975412	0.9940070802015248		0.61023603606752	0.00012115486112589432	0.15024726527090398	3	1	adam	warmupinvsqrt	2	2032	1	1472	59	True	0.0002480008484073808	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_2	1	496	1	1	0.06680033783134776	True	128	128	98	59	3242300	1	LSTMEncoder	39		min	0.00012115486112589432	1	0.3333333333333333	12764	5	loss	0.61023603606752	4	1	559	0.5112866759300232	22399	1260	0.0001873745766825824	19643.72024869919	0.6722225546836853	1696883570.878275	0.9350000023841858	ruby-sweep-22
229	attentive_lstm	0.9127333278061176	0.9907671789665752		0.31284221086284447	0.0008714906077005568	0.2856859078509258	3	1	adam	reduceonplateau	2	1136	1	320	59	True	0.001980525969810353	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_1	1	400	1	1	0.02852008542914075	True	128	128	98	59	288300	5	LSTMEncoder	39		min	0.0008714906077005568	1	0.3333333333333333	0	5	loss	0.31284221086284447	4	5	423	0.2485896795988083	30103	954	0.0008714906077005568	2058.3039712905884	0.4156019687652588	1696865984.9074564	0.9350000023841858	dandy-sweep-21
230	attentive_lstm	0.9036652406425728	0.994474447539435		0.1603256335727914	0.0007802889722266736	0.1656581563752365	3	1	adam	reduceonplateau	2	1808	1	1536	59	True	0.0016884075365907786	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_1	1	272	1	1	0.19020815059538465	True	128	128	98	59	1241400	4	LSTMEncoder	39		min	0.0007802889722266736	1	0.3333333333333333	0	5	loss	0.1603256335727914	4	4	491	1.243210792541504	22139	1107	0.0007802889722266736	17220.86315512657	1.3474676609039309	1696881147.466634	0.9359999895095824	neat-sweep-20
231	attentive_lstm	0.8620802875552315	0.9974125174525764		0.7035712962422002	0.0005878852622839502	0.2354699801404583	3	1	adam	reduceonplateau	2	640	1	896	59	True	0.000543072390926231	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863895/version_0	1	368	1	1	0.08038085910031514	True	128	128	98	59	174800	2	LSTMEncoder	39		min	0.0005878852622839502	1	0.3333333333333333	0	5	loss	0.7035712962422002	4	2	263	0.6036098003387451	16631	594	0.000543072390926231	2805.4503486156464	0.7279002666473389	1696866722.3504145	0.9369999766349792	deep-sweep-17
232	attentive_lstm	0.8307567630567063	0.9944276068221106		0.2907274533727427	0.000783789773584553	0.11978596201403424	3	1	adam	reduceonplateau	2	1984	1	1280	59	True	0.0018877240627139448	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863895/version_0	1	320	2	1	0.11966054887799314	True	128	128	98	59	3329900	1	LSTMEncoder	39		min	0.000783789773584553	1	0.3333333333333333	0	5	loss	0.2907274533727427	4	1	347	0.841428816318512	14267	783	0.000783789773584553	6667.893780469894	0.9210834503173828	1696870585.1428337	0.9480000138282776	easy-sweep-16
233	attentive_lstm	0.8547393688597436	0.9818728632395868		0.7433002935633825	0.0009196262121107894	0.07449729139151007	3	1	adam	None	2	688	1	192	59	True	1.1945974934315458e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863895/version_0	1	224	1	1	0.12786279784553092	True	128	128	98	59	2511400	3	LSTMEncoder	39		min	0.0009196262121107894	1	0.3333333333333333	0	5	loss	0.7433002935633825	4	3	203	2.8478143215179443	12035	459	1.1945974934315458e-06	836.2873013019562	3.275022506713867	1696864753.5405793	0.0	elated-sweep-15
234	attentive_lstm	0.9808864384607904	0.988360795517644		0.5158165306737672	0.0009213399546382578	0.1851942712978979	3	1	adam	None	2	720	1	256	59	True	0.0007417726224867959	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863897/version_1	1	496	2	1	0.15783957935613152	True	128	128	98	59	4891200	5	LSTMEncoder	39		min	0.0009213399546382578	1	0.3333333333333333	0	5	loss	0.5158165306737672	4	5	459	1.071019172668457	19319	1035	0.0007417726224867959	1930.698603630066	1.1594910621643066	1696865845.8879857	0.9409999847412108	generous-sweep-13
235	attentive_lstm	0.9739730500020743	0.9811405632630744		0.13570977744560714	0.00026528605578275054	0.25147592421296844	3	1	adam	warmupinvsqrt	2	1264	1	192	59	True	1.3855210255542794e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_1	1	240	1	1	0.06793268037608298	True	128	128	98	59	2283800	4	LSTMEncoder	39		min	0.00026528605578275054	1	0.3333333333333333	14454	5	loss	0.13570977744560714	4	4	799	0.621633768081665	51199	1800	7.366204460623628e-06	3602.5903556346893	0.8758784532546997	1696867515.9795816	0.8420000076293945	earthy-sweep-7
236	attentive_lstm	0.9917151296472768	0.98665549287913		0.10607362004722738	0.0004090655465467556	0.458853354025915	3	1	adam	reduceonplateau	2	400	1	896	59	True	0.00539786774603118	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_1	1	464	2	1	0.10127140151059127	True	128	128	98	59	184800	3	LSTMEncoder	39		min	0.0004090655465467556	1	0.3333333333333333	0	5	loss	0.10607362004722738	4	3	799	0.764009952545166	39999	1800	0.0004090655465467556	13547.864445209503	0.987036406993866	1696877461.1390183	0.8659999966621399	leafy-sweep-6
237	attentive_lstm	0.9282899810297484	0.9932607889940664		0.4057672689913535	0.00019994180064756195	0.26032879041426893	3	1	adam	reduceonplateau	2	1104	1	64	59	True	0.0005043689702797882	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863897/version_1	1	272	1	1	0.06587004716617206	True	128	128	98	59	1542400	2	LSTMEncoder	39		min	0.00019994180064756195	1	0.3333333333333333	0	5	loss	0.4057672689913535	4	2	663	0.5521032214164734	36519	1494	0.00019994180064756195	2534.3178584575653	0.720563530921936	1696866450.1539874	0.9070000052452089	clear-sweep-10
238	attentive_lstm	0.941368356416738	0.9908223251884676		0.6703798886189689	0.0006106173422215801	0.1944746778969958	3	1	adam	None	2	1408	1	1600	59	True	0.001018597180058086	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863897/version_0	1	112	2	1	0.18289370878741673	True	128	128	98	59	2412000	3	LSTMEncoder	39		min	0.0006106173422215801	1	0.3333333333333333	0	5	loss	0.6703798886189689	4	3	467	1.2064753770828247	26675	1053	0.001018597180058086	13298.727165460588	1.2732365131378174	1696877208.9754777	0.9539999961853028	ancient-sweep-5
239	attentive_lstm	0.8023941960018587	0.9953052948462666		0.749686827353055	0.0007503795975635698	0.00764962612157738	3	1	adam	None	2	1584	1	1856	59	True	0.003737881728102758	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863897/version_0	1	160	1	1	0.1880587135503168	True	128	128	98	59	2872400	2	LSTMEncoder	39		min	0.0007503795975635698	1	0.3333333333333333	0	5	loss	0.749686827353055	4	2	323	1.2324168682098389	16523	729	0.003737881728102758	10618.763736009598	1.4863780736923218	1696874528.5649111	0.8560000061988831	wandering-sweep-2
240	attentive_lstm	0.9441107989810243	0.9937991535625178		0.5407345760226179	0.00029187769012763945	0.4606707071422365	3	1	adam	None	2	256	1	192	59	True	6.022767702178459e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863897/version_0	1	128	1	1	0.17639770940686406	True	128	128	98	59	323100	4	LSTMEncoder	39		min	0.00029187769012763945	1	0.3333333333333333	0	5	loss	0.5407345760226179	4	4	799	1.643078088760376	31999	1800	6.022767702178459e-06	2591.6091165542603	3.0683891773223877	1696866501.6933875	0.30300000309944153	ancient-sweep-4
241	attentive_lstm	0.8669743351801282	0.9890668587302344		0.65107190791866	0.00039262862176007914	0.03823165337508422	3	1	adam	reduceonplateau	2	1648	1	704	59	True	5.7504247449325655e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863897/version_0	1	96	2	1	0.02754537473858998	True	128	128	98	59	4557600	3	LSTMEncoder	39		min	0.00039262862176007914	1	0.3333333333333333	0	5	loss	0.65107190791866	4	3	603	0.23571334779262543	29595	1359	5.7504247449325655e-05	4990.685733556747	0.40088605880737305	1696868900.5656383	0.9330000281333924	comic-sweep-3
242	attentive_lstm	0.8783434935173209	0.9895231839781236		0.6608543870586514	0.0006885660336753215	0.30858076705572896	3	1	adam	warmupinvsqrt	2	1744	1	960	59	True	0.0028217344123681537	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1696863893/version_0	1	48	1	1	0.01617599437034445	True	128	128	98	59	1145100	4	LSTMEncoder	39		min	0.0006885660336753215	1	0.3333333333333333	5252	5	loss	0.6608543870586514	4	4	323	0.15082289278507233	14903	729	0.001677638237951252	5467.893065690994	0.3450319170951843	1696869373.5333977	0.930999994277954	pious-sweep-1
