	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	val_loss	_timestamp	_step	lr-Adam	_runtime	trainer/global_step	epoch	train_loss	max_val_accuracy	name
177	attentive_lstm	0.8236083039421039	0.9889043935829988		0.20275588075431827	0.0003007419070139375	0.1175449523486916	3	1	adam	warmupinvsqrt	2	1184	1	1472	33	True	0.006847873384727804	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694764891/version_0	1	368	2	1	0.09854285878739164	True	128	128	64	33	171200	2	LSTMEncoder	31		min	0.0003007419070139375	1	0.3333333333333333	578	5	loss	0.20275588075431827	4	2	0.6483315229415894	1694774764.3696492	783	0.0015157076586817106	9856.496814250946	11831	347	0.64786696434021	0.9980000257492064	hardy-sweep-52
178	attentive_lstm	0.9105981074171776	0.985958371637887		0.4504278078660495	0.0002345306204708599	0.34698069005603466	3	1	adam	warmupinvsqrt	2	608	1	832	33	True	0.002589600628303883	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694764077/version_0	1	144	1	1	0.07716860887483915	True	128	128	64	33	3330200	1	LSTMEncoder	31		min	0.0002345306204708599	1	0.3333333333333333	10954	5	loss	0.4504278078660495	4	1	0.5298376083374023	1694768457.762952	945	0.0023049164032795185	4372.715991973877	13859	419	0.5334083437919617	0.9980000257492064	fresh-sweep-51
179	attentive_lstm	0.9266247165887038	0.9903649528422498		0.1693506225352812	0.0009054681561022418	0.15302174015033365	3	1	adam	reduceonplateau	2	2032	1	1088	33	True	0.00022160186996147095	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694763386/version_0	1	352	1	1	0.13968210209653717	True	128	128	64	33	2066700	5	LSTMEncoder	31		min	0.0009054681561022418	1	0.3333333333333333	0	5	loss	0.1693506225352812	4	5	0.8677497506141663	1694770108.682791	585	0.00022160186996147095	6712.641743898392	5199	259	0.8678231239318848	0.996999979019165	vague-sweep-50
180	attentive_lstm	0.8832195481305241	0.9861779275899072		0.13011914166799105	0.0005293112009019349	0.40329067453507833	3	1	adam	warmupinvsqrt	2	1840	1	1920	33	True	0.0027059433000079383	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694762600/version_0	1	192	2	1	0.1112030515497822	True	128	128	64	33	188900	2	LSTMEncoder	31		min	0.0005293112009019349	1	0.3333333333333333	410	5	loss	0.13011914166799105	4	2	0.7186131477355957	1694774176.446728	549	0.0007493697250145434	11562.433198928831	5367	243	0.717703640460968	0.996999979019165	proud-sweep-49
181	attentive_lstm	0.8787326713520052	0.987671606400048		0.7584271082824616	0.0003772828979524898	0.4063833587968735	3	1	adam	reduceonplateau	2	1904	1	192	33	True	0.0004165163823644987	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694762161/version_0	1	32	1	1	0.11305828266720425	True	128	128	64	33	719000	5	LSTMEncoder	31		min	0.0003772828979524898	1	0.3333333333333333	0	5	loss	0.7584271082824616	4	5	0.7397366762161255	1694764064.1000946	1494	0.0003772828979524898	1894.8458495140076	14607	663	0.7691095471382141	0.9900000095367432	fresh-sweep-48
182	attentive_lstm	0.8142925074695131	0.9917046326503014		0.2583684824643818	0.0003528086007893624	0.4124781327431762	3	1	adam	reduceonplateau	2	176	1	192	33	True	9.641506622237955e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694761604/version_0	1	80	1	1	0.19294226087584743	True	128	128	64	33	3092900	5	LSTMEncoder	31		min	0.0003528086007893624	1	0.3333333333333333	0	5	loss	0.2583684824643818	4	5	1.1480375528335571	1694765336.1084602	1800	9.641506622237955e-05	3723.229326248169	45599	799	1.1725894212722778	0.9950000047683716	daily-sweep-47
183	attentive_lstm	0.8224246701842489	0.9927339998581084		0.4460168305461753	0.00028395382664532737	0.18717760967654468	3	1	adam	reduceonplateau	2	992	1	1536	33	True	1.895154476001472e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694760960/version_0	1	208	2	1	0.03939651997403768	True	128	128	64	33	4867600	5	LSTMEncoder	31		min	0.00028395382664532737	1	0.3333333333333333	0	5	loss	0.4460168305461753	4	5	0.2967281937599182	1694784003.8353813	1656	1.895154476001472e-05	23032.1529173851	15455	735	0.29776570200920105	0.9980000257492064	wise-sweep-46
184	attentive_lstm	0.9481350412278104	0.9819851690603428		0.495201513185643	0.0008873553932848419	0.31780135238094326	3	1	adam	reduceonplateau	2	192	1	192	33	True	0.0014228315361094054	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694760960/version_0	1	160	2	1	0.13760844899165411	True	128	128	64	33	3130200	5	LSTMEncoder	31		min	0.0008873553932848419	1	0.3333333333333333	0	5	loss	0.495201513185643	4	5	0.85882568359375	1694762578.1380856	819	0.0008873553932848419	1606.5335366725922	19291	363	0.866959273815155	0.996999979019165	worthy-sweep-45
185	attentive_lstm	0.974987088748664	0.9884269399838306		0.2360659614479059	0.0009185034176717836	0.3943604379577302	3	1	adam	None	2	544	1	128	33	True	1.989127810155101e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694760960/version_0	1	272	2	1	0.10755073161813596	True	128	128	64	33	166000	5	LSTMEncoder	31		min	0.0009185034176717836	1	0.3333333333333333	0	5	loss	0.2360659614479059	4	5	3.061751365661621	1694761585.012626	459	1.989127810155101e-06	613.5983510017395	7547	203	2.7376277446746826	0.0	lively-sweep-44
186	attentive_lstm	0.9090750216584828	0.9975335242699844		0.3818481690739429	0.0005603638542319841	0.06485387096697115	3	1	adam	warmupinvsqrt	2	160	1	896	33	True	0.0004097238571756661	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694760960/version_0	1	224	1	1	0.039479231805169504	True	128	128	64	33	2111900	3	LSTMEncoder	31		min	0.0005603638542319841	1	0.3333333333333333	13199	5	loss	0.3818481690739429	4	3	0.29652172327041626	1694764934.0624504	756	0.00032401796398546145	3963.095611333847	21167	335	0.2956363558769226	0.996999979019165	still-sweep-43
187	attentive_lstm	0.9474824342073094	0.9892691108384803		0.21550372793520411	0.0009332430034500292	0.4862068733551968	3	1	adam	reduceonplateau	2	1104	1	384	33	True	0.004085409909225823	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694760829/version_0	1	496	2	1	0.07428232065869296	True	128	128	64	33	2061200	2	LSTMEncoder	31		min	0.0009332430034500292	1	0.3333333333333333	0	5	loss	0.21550372793520411	4	2	0.5115798711776733	1694762142.181084	684	0.0009332430034500292	1305.5482230186462	8511	303	0.5187422633171082	0.9959999918937684	bright-sweep-42
188	attentive_lstm	0.8846435928443896	0.9967370951723205		0.23670629356952785	1.4021280621558712e-05	0.07579154067629568	3	1	adam	warmupinvsqrt	2	1696	1	576	33	True	8.68447941536992e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694760121/version_0	1	176	1	1	0.0010366475740209104	True	128	128	64	33	4083500	5	LSTMEncoder	31		min	1.4021280621558712e-05	1	0.3333333333333333	9630	5	loss	0.23670629356952785	4	5	0.01789478398859501	1694764889.1510768	1800	6.154289519745698e-05	4759.893117904663	19199	799	0.012045991607010365	0.996999979019165	fresh-sweep-41
189	attentive_lstm	0.9157412373935864	0.9980538438110031		0.5897754522127284	0.0006185061451772881	0.2994064575550041	3	1	adam	reduceonplateau	2	1952	1	960	33	True	0.0004878090790822625	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694758782/version_0	1	48	1	1	0.009357197607945266	True	128	128	64	33	2312700	1	LSTMEncoder	31		min	0.0006185061451772881	1	0.3333333333333333	0	5	loss	0.5897754522127284	4	1	0.08864324539899826	1694764869.7790985	1197	0.0004878090790822625	6077.853731393814	11171	531	0.08499964326620102	0.996999979019165	summer-sweep-40
190	attentive_lstm	0.9301721252771284	0.9935329044315784		0.3706802833913907	0.000555483182038343	0.498631393925813	3	1	adam	warmupinvsqrt	2	32	1	512	33	True	6.466201644618413e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694751780/version_0	1	288	1	1	0.008005392782387655	True	128	128	64	33	4348600	2	LSTMEncoder	31		min	0.000555483182038343	1	0.3333333333333333	135893	5	loss	0.3706802833913907	4	2	0.07636645436286926	1694763366.8228333	1350	5.505061903314891e-05	11575.105885267258	187799	599	0.0746379941701889	0.996999979019165	devout-sweep-39
191	attentive_lstm	0.905672092662994	0.9943043474703366		0.17338409218109546	0.0008779101977110346	0.4699411538357878	3	1	adam	None	2	208	1	1728	33	True	0.00038750075525378224	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694751276/version_0	1	160	1	1	0.02486020236606892	True	128	128	64	33	3681600	5	LSTMEncoder	31		min	0.0008779101977110346	1	0.3333333333333333	0	5	loss	0.17338409218109546	4	5	0.1988774538040161	1694758760.8214977	531	0.00038750075525378224	7476.508643627167	11563	235	0.19906677305698395	0.996999979019165	brisk-sweep-38
192	attentive_lstm	0.9473360392101025	0.987059103662516		0.7150618427061087	0.0004127831795293877	0.4326057072313315	3	1	adam	None	2	64	1	1664	33	True	0.003425380057472638	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694750918/version_0	1	96	2	1	0.1257726205414882	True	128	128	64	33	2146100	2	LSTMEncoder	31		min	0.0004127831795293877	1	0.3333333333333333	0	5	loss	0.7150618427061087	4	2	1.56914484500885	1694760101.442717	513	0.003425380057472638	9175.366719007492	35795	227	1.3564034700393677	0.9940000176429749	pious-sweep-37
193	attentive_lstm	0.9248824950829708	0.9971755603729		0.1909216888927688	4.6074874139323344e-05	0.00817874026405685	3	1	adam	None	2	1408	1	256	33	True	0.0013721220383703689	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694749878/version_0	1	160	1	1	0.16359272015011503	True	128	128	64	33	4350300	4	LSTMEncoder	31		min	4.6074874139323344e-05	1	0.3333333333333333	0	5	loss	0.1909216888927688	4	4	0.9890084266662598	1694750903.336846	837	0.0013721220383703689	1012.9367389678956	10787	371	0.9883869886398317	0.9980000257492064	cosmic-sweep-36
194	attentive_lstm	0.985979710028792	0.9981120473638014		0.3568717497537597	0.00047483564921490515	0.3147353047335275	3	1	adam	None	2	304	1	896	33	True	4.6257094051143865e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694742601/version_0	1	400	1	1	0.07036785267064267	True	128	128	64	33	4505800	4	LSTMEncoder	31		min	0.00047483564921490515	1	0.3333333333333333	0	5	loss	0.3568717497537597	4	4	0.5066976547241211	1694751258.2732277	1800	4.6257094051143865e-06	8648.805267572403	26399	799	0.5024614334106445	0.9900000095367432	rare-sweep-34
195	attentive_lstm	0.8668177078062379	0.986345205323616		0.551597756482049	0.0002939052431283394	0.01575437523421913	3	1	adam	None	2	1280	1	1408	33	True	8.15623546933763e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694740347/version_0	1	304	2	1	0.05684555709344372	True	128	128	64	33	3815500	1	LSTMEncoder	31		min	0.0002939052431283394	1	0.3333333333333333	0	5	loss	0.551597756482049	4	1	0.4071751534938812	1694760813.0863152	1683	8.15623546933763e-06	20449.274574041367	23935	747	0.4057043790817261	0.9959999918937684	silvery-sweep-33
196	attentive_lstm	0.951194760370864	0.9822815898322996		0.44939122439942225	0.0004981091883515746	0.3402820645470344	3	1	adam	warmupinvsqrt	2	992	1	1216	33	True	5.962131088175399e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694736304/version_0	1	400	2	1	0.1261706542088731	True	128	128	64	33	2734200	5	LSTMEncoder	31		min	0.0004981091883515746	1	0.3333333333333333	5512	5	loss	0.44939122439942225	4	5	0.799557089805603	1694751754.1966574	972	4.652729909875562e-05	15439.8166513443	9071	431	0.8015568852424622	0.9959999918937684	glad-sweep-31
197	attentive_lstm	0.912965956185996	0.9810379041777758		0.6453002820230791	0.0002437405793789739	0.3807384192352919	3	1	adam	reduceonplateau	2	1088	1	1920	33	True	0.0009696006024654216	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694736283/version_0	1	400	2	1	0.19180598196694715	True	128	128	64	33	4389600	3	LSTMEncoder	31		min	0.0002437405793789739	1	0.3333333333333333	0	5	loss	0.6453002820230791	4	3	1.1266756057739258	1694783980.760212	711	0.0002437405793789739	47681.2426970005	11691	315	1.127246975898743	0.996999979019165	upbeat-sweep-30
198	attentive_lstm	0.9940849415249596	0.9855270289237632		0.6755307848074316	6.641218629595748e-05	0.02416927455753931	3	1	adam	warmupinvsqrt	2	1296	1	1216	33	True	3.682452353115274e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694736015/version_0	1	496	1	1	0.009339682242296268	True	128	128	64	33	368400	2	LSTMEncoder	31		min	6.641218629595748e-05	1	0.3333333333333333	852	5	loss	0.6755307848074316	4	2	0.08477053046226501	1694742578.0324745	855	1.127020219890851e-05	6554.25177359581	9119	379	0.08330217003822327	0.996999979019165	serene-sweep-29
199	attentive_lstm	0.857017179777909	0.9963940286448446		0.330194018510625	0.0007569406924682344	0.3879573695145283	3	1	adam	warmupinvsqrt	2	736	1	128	33	True	2.908916571085107e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694735637/version_0	1	304	1	1	0.12441375014447204	True	128	128	64	33	262200	1	LSTMEncoder	31		min	0.0007569406924682344	1	0.3333333333333333	712	5	loss	0.330194018510625	4	1	3.161454200744629	1694736290.5212822	459	1.0295423783123288e-06	640.1423091888428	5711	203	2.974898338317871	0.0	eager-sweep-28
200	attentive_lstm	0.8555082122674674	0.9891765922322114		0.34198239074394465	0.0003088152694676711	0.36854954787775074	3	1	adam	reduceonplateau	2	2032	1	320	33	True	1.7860529208987204e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694734752/version_0	1	192	2	1	0.024431677264791365	True	128	128	64	33	3088400	2	LSTMEncoder	31		min	0.0003088152694676711	1	0.3333333333333333	0	5	loss	0.34198239074394465	4	2	2.9621899127960205	1694736267.8287108	459	1.7860529208987204e-06	1503.9856617450714	4079	203	2.450953722000122	0.0	faithful-sweep-27
201	attentive_lstm	0.9601917267070236	0.9964364006439002		0.5285258528746182	0.0005049565503328588	0.4743359108726305	3	1	adam	reduceonplateau	2	912	1	128	33	True	2.6996749274308424e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694734158/version_0	1	304	1	1	0.061016908062457346	True	128	128	64	33	4598800	4	LSTMEncoder	31		min	0.0005049565503328588	1	0.3333333333333333	0	5	loss	0.5285258528746182	4	4	0.49211013317108154	1694735998.8814237	1800	2.6996749274308424e-05	1828.2173047065735	17599	799	0.5332046747207642	0.9509999752044678	colorful-sweep-26
202	attentive_lstm	0.9649598937167744	0.993459208701716		0.3553090689280244	0.00020016977084438077	0.48086687739096695	3	1	adam	None	2	224	1	192	33	True	0.0052468721995933285	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694732483/version_0	1	192	2	1	0.09241301559044832	True	128	128	64	33	1310600	3	LSTMEncoder	31		min	0.00020016977084438077	1	0.3333333333333333	0	5	loss	0.3553090689280244	4	3	3.380207777023315	1694734737.180446	621	0.0052468721995933285	2244.3947582244873	12419	275	2.224748134613037	0.975000023841858	absurd-sweep-25
203	attentive_lstm	0.8042516319522803	0.9930598853817292		0.6207951362421193	0.0008661488167721519	0.17253226527586274	3	1	adam	None	2	288	1	704	33	True	0.0007739205966354877	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694732149/version_0	1	304	1	1	0.02450570104954275	True	128	128	64	33	77900	4	LSTMEncoder	31		min	0.0008661488167721519	1	0.3333333333333333	0	5	loss	0.6207951362421193	4	4	0.19683679938316345	1694735622.258886	657	0.0007739205966354877	3464.922702789306	10219	291	0.19585852324962616	0.9980000257492064	robust-sweep-24
204	attentive_lstm	0.8099551063057403	0.9886830004003712		0.4043858502206459	0.000424094252738164	0.1371758361322441	3	1	adam	None	2	1072	1	256	33	True	0.00036729454729527886	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694724251/version_0	1	192	2	1	0.1386813977819325	True	128	128	64	33	3623800	3	LSTMEncoder	31		min	0.000424094252738164	1	0.3333333333333333	0	5	loss	0.4043858502206459	4	3	0.8629742860794067	1694725465.578294	783	0.00036729454729527886	1206.6397171020508	13223	347	0.8662505745887756	0.996999979019165	polished-sweep-19
205	attentive_lstm	0.8662023222932851	0.9857318424512708		0.7929596314959233	4.468853983236792e-05	0.3657669140865395	3	1	adam	reduceonplateau	2	464	1	960	33	True	1.867811629595612e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694724220/version_0	1	416	1	1	0.17192065570744955	True	128	128	64	33	556000	5	LSTMEncoder	31		min	4.468853983236792e-05	1	0.3333333333333333	0	5	loss	0.7929596314959233	4	5	1.1735272407531738	1694734133.632864	1800	1.867811629595612e-06	9904.34706401825	17599	799	1.142748475074768	0.8859999775886536	eager-sweep-18
206	attentive_lstm	0.9694948421840004	0.9958029748116272		0.763899165490438	0.0002193607876060568	0.06423754199476839	3	1	adam	reduceonplateau	2	576	1	256	33	True	0.0006754049925819206	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694723368/version_0	1	416	1	1	0.1753879269317189	True	128	128	64	33	3921700	4	LSTMEncoder	31		min	0.0002193607876060568	1	0.3333333333333333	0	5	loss	0.763899165490438	4	4	1.0483388900756836	1694724286.1193433	612	0.0002193607876060568	910.3850123882294	9519	271	1.0484578609466553	0.996999979019165	avid-sweep-17
207	attentive_lstm	0.8336371769733169	0.9840208165333172		0.831645893312645	0.0006579597313835165	0.14206381551709313	3	1	adam	warmupinvsqrt	2	1680	1	832	33	True	0.0004958239638337439	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694722856/version_0	1	272	2	1	0.05977064294508408	True	128	128	64	33	4199000	3	LSTMEncoder	31		min	0.0006579597313835165	1	0.3333333333333333	9997	5	loss	0.831645893312645	4	3	0.4248862862586975	1694727915.9770644	1053	0.0004682721160888674	5052.483048439026	11231	467	0.4300908148288727	0.9980000257492064	iconic-sweep-16
208	attentive_lstm	0.9867091620920704	0.9942944510897624		0.19456665061407472	0.00016138620469704668	0.4519389399945642	3	1	adam	reduceonplateau	2	2016	1	512	33	True	0.0010380564999721007	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694722737/version_0	1	336	2	1	0.12188282576808698	True	128	128	64	33	317100	2	LSTMEncoder	31		min	0.00016138620469704668	1	0.3333333333333333	0	5	loss	0.19456665061407472	4	2	0.7756457328796387	1694724237.4877653	594	0.00016138620469704668	1493.3097124099731	5279	263	0.7824600338935852	0.996999979019165	northern-sweep-15
209	attentive_lstm	0.8831249540064728	0.9832847515934884		0.8209709114172647	0.0003541013201877027	0.028600431513019553	3	1	adam	None	2	224	1	256	33	True	1.6799375618908288e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694721809/version_0	1	384	1	1	0.1742736776917177	True	128	128	64	33	4432200	4	LSTMEncoder	31		min	0.0003541013201877027	1	0.3333333333333333	0	5	loss	0.8209709114172647	4	4	3.1067538261413574	1694722529.7203102	459	1.6799375618908288e-06	712.0550441741943	9179	203	2.181403398513794	0.0	wandering-sweep-12
210	attentive_lstm	0.8252297192236241	0.9948135241717074		0.4367041759852325	0.0005444340396031052	0.392682408789267	3	1	adam	reduceonplateau	2	368	1	896	33	True	0.0038400434636122254	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694721613/version_0	1	256	2	1	0.0006662181747690177	True	128	128	64	33	2568200	2	LSTMEncoder	31		min	0.0005444340396031052	1	0.3333333333333333	0	5	loss	0.4367041759852325	4	2	0.010427383705973623	1694724198.5390425	495	0.0005444340396031052	2569.975961446762	6159	219	0.007867460139095783	0.9959999918937684	fallen-sweep-10
211	attentive_lstm	0.994705770548724	0.9905917906396918		0.8663280525117318	0.00035384472958286463	0.03330116576648662	3	1	adam	reduceonplateau	2	448	1	768	33	True	0.0007861281031602945	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694720087/version_0	1	384	1	1	0.09123195944103418	True	128	128	64	33	2467600	3	LSTMEncoder	31		min	0.00035384472958286463	1	0.3333333333333333	0	5	loss	0.8663280525117318	4	3	0.6086414456367493	1694722702.505111	711	0.00035384472958286463	2605.9458000659943	7267	315	0.6061579585075378	0.9950000047683716	earnest-sweep-9
212	attentive_lstm	0.9061671188439026	0.9972455256282652		0.37047608129243315	0.0005245120746617251	0.3125041616433001	3	1	adam	reduceonplateau	2	1440	1	832	33	True	0.0001041251360864314	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694719422/version_0	1	304	1	1	0.18286204085209112	True	128	128	64	33	3028400	1	LSTMEncoder	31		min	0.0005245120746617251	1	0.3333333333333333	0	5	loss	0.37047608129243315	4	1	1.0832412242889404	1694732126.6798656	1782	0.0001041251360864314	12695.496968507769	16631	791	1.085843801498413	0.996999979019165	expert-sweep-8
213	attentive_lstm	0.8063259865456146	0.987439633596021		0.5955787656564762	0.0008277117023463711	0.05296816462040571	3	1	adam	None	2	1008	1	192	33	True	4.634759247144771e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694719346/version_0	1	16	1	1	0.03702381637522381	True	128	128	64	33	2263500	4	LSTMEncoder	31		min	0.0008277117023463711	1	0.3333333333333333	0	5	loss	0.5955787656564762	4	4	2.9919321537017822	1694720072.5059595	459	4.634759247144771e-06	710.8883435726166	4079	203	2.75223159790039	0.0	exalted-sweep-7
214	attentive_lstm	0.8096104791522729	0.9944183463393584		0.8002901232278882	0.0006364309088554663	0.03241289510077022	3	1	adam	None	2	176	1	320	33	True	4.350582158777018e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694719346/version_0	1	96	1	1	0.12107212752521168	True	128	128	64	33	4266400	2	LSTMEncoder	31		min	0.0006364309088554663	1	0.3333333333333333	0	5	loss	0.8002901232278882	4	2	0.846103310585022	1694723353.2990367	1800	4.350582158777018e-06	3992.1328456401825	45599	799	0.8185389637947083	0.9559999704360962	vibrant-sweep-5
215	attentive_lstm	0.9906900363668306	0.9954553079576116		0.481702279985074	0.0002595011396068179	0.03657076599860792	3	1	adam	None	2	400	1	960	33	True	0.0021232538713405152	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694719346/version_0	1	416	1	1	0.1996961163622204	True	128	128	64	33	2863700	5	LSTMEncoder	31		min	0.0002595011396068179	1	0.3333333333333333	0	5	loss	0.481702279985074	4	5	1.1648445129394531	1694722842.7456934	648	0.0021232538713405152	3481.2597155570984	7199	287	1.1638637781143188	0.9950000047683716	treasured-sweep-6
216	attentive_lstm	0.8308307107928171	0.9889361141480076		0.6402391932447093	0.0007788091203779343	0.03365963747415457	3	1	adam	reduceonplateau	2	1152	1	1408	33	True	1.4718166907160205e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694718832/version_0	1	64	2	1	0.1992117566038747	True	128	128	64	33	3195500	3	LSTMEncoder	31		min	0.0007788091203779343	1	0.3333333333333333	0	5	loss	0.6402391932447093	4	3	1.5613856315612793	1694740302.9609506	1800	1.4718166907160205e-06	21458.613268613815	21599	799	1.4096348285675049	0.6570000052452087	swept-sweep-4
217	attentive_lstm	0.8051214439266305	0.9818512370206948		0.34906310100232824	0.0002046867360815673	0.15156262768393686	3	1	adam	None	2	496	1	1920	33	True	1.921069409757452e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694718593/version_0	1	464	1	1	0.09488133635695832	True	128	128	64	33	4201500	4	LSTMEncoder	31		min	0.0002046867360815673	1	0.3333333333333333	0	5	loss	0.34906310100232824	4	4	0.6610944867134094	1694775313.5246482	1800	1.921069409757452e-06	56709.89430427551	16799	799	0.663659393787384	0.9810000061988832	wobbly-sweep-3
218	attentive_lstm	0.9156450836386312	0.9921187584620104		0.6440869326418539	0.00048396118719483384	0.4992554406008435	3	1	adam	None	2	960	1	1856	33	True	1.1000865330112752e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694718556/version_0	1	48	1	1	0.10572036435158648	True	128	128	64	33	1688100	4	LSTMEncoder	31		min	0.00048396118719483384	1	0.3333333333333333	0	5	loss	0.6440869326418539	4	4	0.7292397022247314	1694771720.3209815	1800	1.1000865330112752e-05	53150.0161087513	16799	799	0.7648905515670776	0.9679999947547911	splendid-sweep-1
219	attentive_lstm	0.928853455731405	0.9981088437161608		0.17915019128080376	0.0002530724936293336	0.1106352359404394	3	1	adam	None	2	1488	1	256	33	True	0.008858575738575255	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694718556/version_0	1	208	2	1	0.1692146467642027	True	128	128	64	33	655400	4	LSTMEncoder	31		min	0.0002530724936293336	1	0.3333333333333333	0	5	loss	0.17915019128080376	4	4	2.231149673461914	1694719406.5362942	477	0.008858575738575255	835.8540191650391	4451	211	1.284136176109314	0.9959999918937684	absurd-sweep-2
